q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,model,N,rep,subset
0.2576051930673779,0.8951751355709091,0.5478332921607378,0.003125,0.009375000000000001,2.350464423109078,0.03436367753623188,0.5,0.75,16,2,1496,8,scratch_mlp,500,3,6-story
0.3028310390268094,1.1307345470849677,0.5570461750658762,0.006329257246376812,0.017968750000000002,2.0976338780909223,0.06411911231884057,0.3452380952380953,0.5108695652173914,92,3,2992,8,scratch_mlp,500,4,all
0.3028310390268094,1.1954163476259794,0.564166460803689,0.009533514492753623,0.0265625,1.9339034489928568,0.06813858695652174,0.3452380952380953,0.4605263157894737,76,3,1496,8,scratch_mlp,500,4,3-story
0.3028310390268094,1.062120985467973,0.5499258893280632,0.003125,0.009375000000000001,2.350464423109078,0.06009963768115942,0.5,0.75,16,2,1496,8,scratch_mlp,500,4,6-story
0.3540092587794801,0.9814077317056965,0.644928565546772,0.008027626811594203,0.017968750000000002,2.0976338780909223,0.04903759057971015,0.4047619047619047,0.5652173913043478,92,3,2992,8,scratch_mlp,500,5,all
0.3540092587794801,1.080093795418142,0.5966042901844533,0.012930253623188406,0.02993659420289855,1.88172628914939,0.052423007246376815,0.4047619047619047,0.5263157894736842,76,3,1496,8,scratch_mlp,500,5,3-story
0.3540092587794801,0.8716189906161257,0.6932528409090909,0.003125,0.009375000000000001,2.350464423109078,0.04565217391304348,0.5,0.75,16,2,1496,8,scratch_mlp,500,5,6-story
0.3143771037501373,1.2951467684555409,0.6071146245059289,0.006329257246376812,0.017968750000000002,2.0976338780909223,0.044882246376811596,0.3452380952380953,0.5108695652173914,92,3,2992,8,scratch_mlp,500,6,all
0.3143771037501373,1.305685264576306,0.6517333662714098,0.009533514492753623,0.0265625,1.9339034489928568,0.04834692028985507,0.3452380952380953,0.4605263157894737,76,3,1496,8,scratch_mlp,500,6,3-story
0.3143771037501373,1.2845218151319822,0.5624958827404479,0.003125,0.009375000000000001,2.350464423109078,0.041417572463768114,0.5,0.75,16,2,1496,8,scratch_mlp,500,6,6-story
0.3039022653063625,1.1221190962922705,0.5684257658102767,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.05337409420289855,0.35185185185185186,0.5108695652173914,92,3,2992,8,scratch_mlp,500,7,all
0.3039022653063625,1.1489263907273681,0.5723309864953886,0.009114583333333334,0.0265625,1.9339034489928568,0.06407382246376812,0.35714285714285715,0.4605263157894737,76,3,1496,8,scratch_mlp,500,7,3-story
0.3039022653063625,1.0946555080105096,0.5645205451251647,0.003125,0.009375000000000001,2.350464423109078,0.04267436594202899,0.5,0.75,16,2,1496,8,scratch_mlp,500,7,6-story
0.3139580887548296,1.1019119136623512,0.6804435317852437,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.05295516304347826,0.35185185185185186,0.5108695652173914,92,3,2992,8,scratch_mlp,500,8,all
0.3139580887548296,1.1140376167825663,0.6859323534255599,0.009114583333333334,0.0265625,1.9339034489928568,0.05080389492753623,0.35714285714285715,0.4605263157894737,76,3,1496,8,scratch_mlp,500,8,3-story
0.3139580887548296,1.089651283363384,0.6749547101449276,0.003125,0.009375000000000001,2.350464423109078,0.055106431159420294,0.5,0.75,16,2,1496,8,scratch_mlp,500,8,6-story
0.2580720401597343,0.7695259008598032,0.5707195940382082,0.006380208333333334,0.017968750000000002,2.0976338780909223,0.044570878623188405,0.3888888888888889,0.532608695652174,92,3,2992,8,scratch_mlp,500,9,all
0.2580720401597343,0.6332631942185062,0.5948565135046113,0.009114583333333334,0.0265625,1.9339034489928568,0.06024682971014493,0.35714285714285715,0.4605263157894737,76,3,1496,8,scratch_mlp,500,9,3-story
0.2580720401597343,0.8850525131518231,0.546582674571805,0.0036458333333333334,0.009375000000000001,2.350464423109078,0.028894927536231883,0.75,0.875,16,2,1496,8,scratch_mlp,500,9,6-story
0.2343232732742777,1.0393281814870345,0.6364923007246377,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.03368432971014493,0.35185185185185186,0.5108695652173914,92,3,2992,8,scratch_mlp,2000,0,all
0.2343232732742777,0.975852511654141,0.630652997364954,0.009114583333333334,0.0265625,1.9339034489928568,0.0396286231884058,0.35714285714285715,0.4605263157894737,76,3,1496,8,scratch_mlp,2000,0,3-story
0.2343232732742777,1.0991442185466826,0.6423316040843214,0.003125,0.009375000000000001,2.350464423109078,0.02774003623188406,0.5,0.75,16,2,1496,8,scratch_mlp,2000,0,6-story
0.222337820353216,0.6228009028256452,0.5985733695652175,0.006510416666666667,0.017968750000000002,2.0976338780909223,0.021127717391304347,0.40740740740740744,0.5434782608695652,92,3,2992,8,scratch_mlp,2000,1,all
0.222337820353216,0.6390946481499866,0.6272706686429512,0.009375,0.0265625,1.9339034489928568,0.025588768115942028,0.38095238095238093,0.47368421052631576,76,3,1496,8,scratch_mlp,2000,1,3-story
0.222337820353216,0.6060692698255886,0.5698760704874836,0.0036458333333333334,0.009375000000000001,2.350464423109078,0.016666666666666666,0.75,0.875,16,2,1496,8,scratch_mlp,2000,1,6-story
0.2314392563332261,0.6632325393688188,0.6361099102437417,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.034080615942028984,0.3333333333333333,0.5,92,3,2992,8,scratch_mlp,2000,2,all
0.2314392563332261,0.6397216326448391,0.6129590744400527,0.008854166666666666,0.0265625,1.9339034489928568,0.03864356884057971,0.3333333333333333,0.4473684210526316,76,3,1496,8,scratch_mlp,2000,2,3-story
0.2314392563332261,0.6859380695671039,0.6592607460474309,0.003125,0.009375000000000001,2.350464423109078,0.02951766304347826,0.5,0.75,16,2,1496,8,scratch_mlp,2000,2,6-story
0.242347643015157,0.2682268985288951,0.675685009057971,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.04508605072463768,0.3333333333333333,0.5,92,3,2992,8,scratch_mlp,2000,3,all
0.242347643015157,0.2747688216321645,0.6746942934782609,0.008854166666666666,0.0265625,1.9339034489928568,0.053045742753623185,0.3333333333333333,0.4473684210526316,76,3,1496,8,scratch_mlp,2000,3,3-story
0.242347643015157,0.26152138124392843,0.6766757246376811,0.003125,0.009375000000000001,2.350464423109078,0.03712635869565217,0.5,0.75,16,2,1496,8,scratch_mlp,2000,3,6-story
0.2127588711660113,0.6817959949133512,0.6152529026679842,0.0064594655797101455,0.018098958333333335,2.094697218419179,0.026998414855072466,0.3637566137566138,0.5217391304347826,92,3,2992,8,scratch_mlp,2000,4,all
0.2127588711660113,0.7092235390270228,0.6028594367588933,0.00979393115942029,0.027083333333333334,1.9255013545342918,0.032212409420289856,0.36904761904761907,0.47368421052631576,76,3,1496,8,scratch_mlp,2000,4,3-story
0.2127588711660113,0.6532178266472507,0.6276463685770751,0.003125,0.009375000000000001,2.350464423109078,0.021784420289855073,0.5,0.75,16,2,1496,8,scratch_mlp,2000,4,6-story
0.2119369642549098,0.5823193997583743,0.627544466403162,0.007659646739130436,0.01861979166666667,2.0831277194092914,0.0208106884057971,0.46164021164021163,0.5869565217391305,92,3,2992,8,scratch_mlp,2000,5,all
0.2119369642549098,0.6418947152006571,0.6175457015810277,0.011152626811594204,0.02682291666666667,1.9296853735614456,0.02019927536231884,0.39285714285714285,0.5,76,3,1496,8,scratch_mlp,2000,5,3-story
0.2119369642549098,0.5159098189290198,0.6375432312252964,0.004166666666666667,0.009375000000000001,2.350464423109078,0.021422101449275362,1.0,1.0,16,2,1496,8,scratch_mlp,2000,5,6-story
0.2236450987538298,0.8888171021677606,0.6595577033926219,0.007059556159420291,0.018359375,2.088877519076817,0.025696331521739134,0.41269841269841273,0.5543478260869565,92,3,2992,8,scratch_mlp,2000,6,all
0.2236450987538298,0.8647332724605398,0.651271203886693,0.010733695652173914,0.027083333333333334,1.9255013545342918,0.028249547101449272,0.4047619047619047,0.5,76,3,1496,8,scratch_mlp,2000,6,3-story
0.2236450987538298,0.9122653395320226,0.6678442028985507,0.0033854166666666668,0.009375000000000001,2.350464423109078,0.023143115942028985,0.625,0.8125,16,2,1496,8,scratch_mlp,2000,6,6-story
0.2389974962851089,0.7576636408438682,0.5798151350461134,0.007370923913043478,0.01830842391304348,2.0900105966002074,0.024422554347826086,0.49338624338624343,0.5978260869565217,92,3,2992,8,scratch_mlp,2000,7,all
0.2389974962851089,0.7727213288548124,0.5567131916996048,0.011096014492753622,0.027241847826086955,1.922970970801913,0.02616621376811594,0.48809523809523814,0.5394736842105263,76,3,1496,8,scratch_mlp,2000,7,3-story
0.2389974962851089,0.7423005679954887,0.6029170783926219,0.0036458333333333334,0.009375000000000001,2.350464423109078,0.02267889492753623,0.75,0.875,16,2,1496,8,scratch_mlp,2000,7,6-story
0.2355854492372631,0.5983804431182643,0.6968178730237153,0.00625,0.017968750000000002,2.0976338780909223,0.020187952898550725,0.3703703703703704,0.5217391304347826,92,3,2992,8,scratch_mlp,2000,8,all
0.2355854492372631,0.6290428206847806,0.6731667901844532,0.009375,0.0265625,1.9339034489928568,0.017334692028985507,0.38095238095238093,0.47368421052631576,76,3,1496,8,scratch_mlp,2000,8,3-story
0.2355854492372631,0.566059572092687,0.7204689558629777,0.003125,0.009375000000000001,2.350464423109078,0.02304121376811594,0.5,0.75,16,2,1496,8,scratch_mlp,2000,8,6-story
0.2299683325291934,0.2996850814261268,0.7271898674242424,0.00625,0.017968750000000002,2.0976338780909223,0.03104619565217391,0.3703703703703704,0.5217391304347826,92,3,2992,8,scratch_mlp,2000,9,all
0.2299683325291934,0.31403228631726077,0.7377768857048748,0.008854166666666666,0.0265625,1.9339034489928568,0.03393342391304348,0.3333333333333333,0.4473684210526316,76,3,1496,8,scratch_mlp,2000,9,3-story
0.2299683325291934,0.28461556389122944,0.71660284914361,0.0036458333333333334,0.009375000000000001,2.350464423109078,0.028158967391304347,0.75,0.875,16,2,1496,8,scratch_mlp,2000,9,6-story
0.1636474628783504,0.15457147462989165,0.6949002593873518,0.00396286231884058,0.007294497282608693,2.4424241594551823,0.018183876811594203,0.2601794340924775,0.2608695652173913,92,3,2992,8,xgb_direct,500,0,all
0.1636474628783504,0.15754103423320145,0.7017189558629776,0.004800724637681159,0.009714673913043478,2.337189212749463,0.014628623188405796,0.15406162464985992,0.15789473684210525,76,3,1496,8,xgb_direct,500,0,3-story
0.1636474628783504,0.15154373649627265,0.688081562911726,0.003125,0.007291666666666667,2.4425642546059603,0.021739130434782608,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,0,6-story
0.1643476082077173,0.16997876250847205,0.6986572587285902,0.005004528985507246,0.00943161231884058,2.3482229868687337,0.02622282608695652,0.31815044858523117,0.34782608695652173,92,3,2992,8,xgb_direct,500,1,all
0.1643476082077173,0.16829569706777503,0.7343369153491437,0.006884057971014493,0.013768115942028985,2.2038309954673085,0.02694746376811594,0.23249299719887953,0.2631578947368421,76,3,1496,8,xgb_direct,500,1,3-story
0.1643476082077173,0.1716453254717261,0.6629776021080369,0.003125,0.007291666666666667,2.4425642546059603,0.025498188405797102,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,1,6-story
0.1939498379992912,0.17325988038626322,0.7249475049407115,0.005395153985507247,0.011124320652173914,2.2860960282284477,0.02318840579710145,0.33988957902001377,0.3804347826086957,92,3,2992,8,xgb_direct,500,2,all
0.1939498379992912,0.18075386771185734,0.6940701169301713,0.0076653079710144924,0.015330615942028985,2.1614417514398765,0.02359601449275362,0.26190476190476186,0.3026315789473684,76,3,1496,8,xgb_direct,500,2,3-story
0.1939498379992912,0.16542675602854837,0.7558248929512517,0.003125,0.007291666666666667,2.4425642546059603,0.022780797101449275,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,2,6-story
0.1661333737573538,0.17446696980441875,0.7108942687747035,0.0013020833333333335,0.0028645833333333336,2.7628923037353035,0.030593297101449278,0.1400966183574879,0.10869565217391304,92,3,2992,8,xgb_direct,500,3,all
0.1661333737573538,0.17347275891269792,0.7114151021080368,0.0015625,0.003125,2.7343687865331816,0.03892663043478261,0.0868347338935574,0.07894736842105263,76,3,1496,8,xgb_direct,500,3,3-story
0.1661333737573538,0.17545554713570305,0.7103734354413702,0.0010416666666666667,0.003125,2.7343687865331816,0.022259963768115943,0.5,0.25,16,2,1496,8,xgb_direct,500,3,6-story
0.1586248227514128,0.15440322856037675,0.6808063652832674,0.004483695652173913,0.008072916666666666,2.405602241453711,0.013428442028985507,0.33425350816655164,0.30434782608695654,92,3,2992,8,xgb_direct,500,4,all
0.1586248227514128,0.1581271967086244,0.6791419631093544,0.00792572463768116,0.014923007246376812,2.172127934304913,0.009510869565217392,0.32773109243697474,0.3157894736842105,76,3,1496,8,xgb_direct,500,4,3-story
0.1586248227514128,0.15058719613834337,0.6824707674571805,0.0010416666666666667,0.003125,2.7343687865331816,0.017346014492753623,0.5,0.25,16,2,1496,8,xgb_direct,500,4,6-story
0.15751099377843,0.1841231015371545,0.5594151432806325,0.0031816123188405797,0.005842391304347825,2.5215236332011837,0.012069746376811593,0.19415688980906368,0.1956521739130435,92,3,2992,8,xgb_direct,500,5,all
0.15751099377843,0.1892926281202251,0.5582942193675889,0.006363224637681159,0.011684782608695652,2.267338337207564,0.007835144927536232,0.24089635854341732,0.23684210526315788,76,3,1496,8,xgb_direct,500,5,3-story
0.15751099377843,0.17880417774386806,0.5605360671936759,0.0,0.0,5.9978070150076865,0.016304347826086956,0.0,0.0,16,2,1496,8,xgb_direct,500,5,6-story
0.1723261923843688,0.16999114511940536,0.6786751688076416,0.0046875,0.01015625,2.3205248912297582,0.01559669384057971,0.3735909822866345,0.391304347826087,92,3,2992,8,xgb_direct,500,6,all
0.1723261923843688,0.17471390315557853,0.6629981884057972,0.00625,0.014062499999999999,2.19553839284704,0.011129981884057972,0.31932773109243695,0.3157894736842105,76,3,1496,8,xgb_direct,500,6,3-story
0.1723261923843688,0.16513337301150421,0.6943521492094862,0.003125,0.007291666666666667,2.4425642546059603,0.02006340579710145,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,6,6-story
0.1449058161418648,0.16180479319587257,0.6411339962121212,0.004223278985507247,0.00815670289855072,2.4018273503931526,0.01990489130434783,0.2746721877156659,0.2826086956521739,92,3,2992,8,xgb_direct,500,7,all
0.1449058161418648,0.15267839140283465,0.6945991847826087,0.005842391304347825,0.01116394927536232,2.2847430532769812,0.01431159420289855,0.19327731092436973,0.21052631578947367,76,3,1496,8,xgb_direct,500,7,3-story
0.1449058161418648,0.170443219287131,0.5876688076416338,0.002604166666666667,0.005729166666666667,2.528401193933849,0.025498188405797102,0.75,0.625,16,2,1496,8,xgb_direct,500,7,6-story
0.1844741545996924,0.17774410451956305,0.7073637187088274,0.004166666666666667,0.01015625,2.3205248912297582,0.032903079710144924,0.2995169082125604,0.34782608695652173,92,3,2992,8,xgb_direct,500,8,all
0.1844741545996924,0.17886564848816658,0.7042943017127801,0.005208333333333333,0.014062499999999999,2.19553839284704,0.03759057971014493,0.22408963585434175,0.2631578947368421,76,3,1496,8,xgb_direct,500,8,3-story
0.1844741545996924,0.17661543866216886,0.7104331357048749,0.003125,0.007291666666666667,2.4425642546059603,0.028215579710144927,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,8,6-story
0.1452599644715166,0.16552997893140026,0.6352612401185771,0.005264945652173913,0.010733695652173914,2.299661740050207,0.017028985507246377,0.3326432022084196,0.3695652173913043,92,3,2992,8,xgb_direct,500,9,all
0.1452599644715166,0.1625626013150685,0.6560122282608696,0.007404891304347826,0.014809782608695652,2.175140821558159,0.017753623188405798,0.25210084033613445,0.2894736842105263,76,3,1496,8,xgb_direct,500,9,3-story
0.1452599644715166,0.16844509047086445,0.6145102519762846,0.003125,0.00625,2.4977054744123723,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,500,9,6-story
0.1080389223994422,0.1609184427769803,0.5109549983530961,0.006046195652173913,0.01105072463768116,2.288619854673742,0.010869565217391304,0.4662985967333793,0.43478260869565216,92,3,2992,8,xgb_direct,2000,0,all
0.1080389223994422,0.15926758094174293,0.5287456768774703,0.008967391304347826,0.01625905797101449,2.1379830870381507,0.005434782608695652,0.42296918767507,0.3684210526315789,76,3,1496,8,xgb_direct,2000,0,3-story
0.1080389223994422,0.16255253954491744,0.493164319828722,0.003125,0.007291666666666667,2.4425642546059603,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,0,6-story
0.1076890244136117,0.1543243928627683,0.5203788908102767,0.004483695652173913,0.008561480978260868,2.384056742456439,0.01358695652173913,0.2891649413388544,0.30434782608695654,92,3,2992,8,xgb_direct,2000,1,all
0.1076890244136117,0.15310509032199277,0.5296669137022398,0.005842391304347825,0.011277173913043477,2.2809002894888417,0.010869565217391304,0.19327731092436973,0.21052631578947367,76,3,1496,8,xgb_direct,2000,1,3-story
0.1076890244136117,0.1555341370324166,0.5110908679183136,0.003125,0.00625,2.4977054744123723,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,1,6-story
0.1037885643591436,0.15673673691264453,0.5019304800724638,0.004223278985507247,0.0076653079710144924,2.4244731735267115,0.01358695652173913,0.2746721877156659,0.2826086956521739,92,3,2992,8,xgb_direct,2000,2,all
0.1037885643591436,0.15846241495585747,0.5172111742424242,0.005321557971014492,0.010643115942028984,2.3028686968638317,0.010869565217391304,0.1736694677871148,0.18421052631578946,76,3,1496,8,xgb_direct,2000,2,3-story
0.1037885643591436,0.15499184637394556,0.48664978590250324,0.003125,0.00625,2.4977054744123723,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,2,6-story
0.1060449629286228,0.15338327603166926,0.525390110342556,0.006046195652173913,0.011514945652173912,2.2729384170207,0.01358695652173913,0.42121002990568207,0.43478260869565216,92,3,2992,8,xgb_direct,2000,3,all
0.1060449629286228,0.15484399882000738,0.5172801383399209,0.008967391304347826,0.0171875,2.1156451358343746,0.008152173913043478,0.36694677871148457,0.3684210526315789,76,3,1496,8,xgb_direct,2000,3,3-story
0.1060449629286228,0.1519085078652412,0.533500082345191,0.003125,0.007291666666666667,2.4425642546059603,0.019021739130434784,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,3,6-story
0.1133681300120961,0.15671443666562962,0.561329154314888,0.005004528985507246,0.008967391304347826,2.3669618255497045,0.01358695652173913,0.3632390154129284,0.34782608695652173,92,3,2992,8,xgb_direct,2000,4,all
0.1133681300120961,0.1556192322284627,0.5491961050724637,0.006884057971014493,0.012613224637681157,2.237917290403177,0.008152173913043478,0.288515406162465,0.2631578947368421,76,3,1496,8,xgb_direct,2000,4,3-story
0.1133681300120961,0.15780204016258814,0.5734622035573123,0.003125,0.00625,2.4977054744123723,0.019021739130434784,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,4,6-story
0.1149510953197969,0.16447704105641853,0.5733237607048748,0.00708786231884058,0.012873641304347826,2.230002414130912,0.01598731884057971,0.5693581780538302,0.5217391304347826,92,3,2992,8,xgb_direct,2000,5,all
0.1149510953197969,0.16660677840290253,0.5571959403820816,0.01105072463768116,0.020312499999999997,2.0473370755318374,0.014628623188405796,0.557422969187675,0.47368421052631576,76,3,1496,8,xgb_direct,2000,5,3-story
0.1149510953197969,0.1623193625528258,0.5894515810276679,0.003125,0.007291666666666667,2.4425642546059603,0.017346014492753623,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,5,6-story
0.1032254632052951,0.1541527425421694,0.5404361207180501,0.0034420289855072463,0.006159420289855072,2.502876833679109,0.01394927536231884,0.23119392684610074,0.21739130434782608,92,3,2992,8,xgb_direct,2000,6,all
0.1032254632052951,0.1550938112920085,0.5580296854413702,0.004800724637681159,0.00960711050724637,2.3413485258770623,0.010552536231884058,0.15406162464985992,0.15789473684210525,76,3,1496,8,xgb_direct,2000,6,3-story
0.1032254632052951,0.15320589337706167,0.5228425559947298,0.0020833333333333333,0.004166666666666667,2.63825727347675,0.017346014492753623,0.6666666666666666,0.5,16,2,1496,8,xgb_direct,2000,6,6-story
0.1068196469267315,0.15851729901061035,0.5334501605731226,0.006046195652173913,0.012038609601449273,2.2558948170420035,0.01358695652173913,0.42121002990568207,0.43478260869565216,92,3,2992,8,xgb_direct,2000,7,all
0.1068196469267315,0.15992992584589175,0.5155375082345192,0.008967391304347826,0.01720448369565216,2.115246221168484,0.010869565217391304,0.36694677871148457,0.3684210526315789,76,3,1496,8,xgb_direct,2000,7,3-story
0.1068196469267315,0.1570919698462212,0.551362812911726,0.003125,0.00625,2.4977054744123723,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,7,6-story
0.0965363522385209,0.16127448608506986,0.4798691740777339,0.005004528985507246,0.009635416666666667,2.34025003962409,0.012228260869565218,0.3632390154129284,0.34782608695652173,92,3,2992,8,xgb_direct,2000,8,all
0.0965363522385209,0.1589388204669111,0.45554080204216074,0.006884057971014493,0.012211277173913038,2.2504159357851674,0.008152173913043478,0.288515406162465,0.2631578947368421,76,3,1496,8,xgb_direct,2000,8,3-story
0.0965363522385209,0.16357680481227707,0.504197546113307,0.003125,0.00625,2.4977054744123723,0.016304347826086956,0.8333333333333333,0.75,16,2,1496,8,xgb_direct,2000,8,6-story
0.1057711875100158,0.16134170659259955,0.49089107789855074,0.005004528985507246,0.009952445652173913,2.3281358482063395,0.009510869565217392,0.31815044858523117,0.34782608695652173,92,3,2992,8,xgb_direct,2000,9,all
0.1057711875100158,0.1582665553073912,0.524029356060606,0.005842391304347825,0.011163949275362317,2.2847430532769812,0.002717391304347826,0.19327731092436973,0.21052631578947367,76,3,1496,8,xgb_direct,2000,9,3-story
0.1057711875100158,0.16435933208539588,0.45775279973649535,0.004166666666666667,0.009375000000000001,2.350464423109078,0.016304347826086956,1.0,1.0,16,2,1496,8,xgb_direct,2000,9,6-story
