q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,protocol,featureset,rep,N,model
0.22631754947474292,0.5769556992574182,0.6367305871212121,0.006850090579710145,0.01830842391304348,2.0900105966002074,0.025181159420289853,0.41931216931216936,0.5543478260869565,92,3,2992,8,event-disjoint target,base,4,2000,scratch_mlp
0.3732800321002161,0.45681530441775847,0.6176954668972332,0.0006000905797101449,0.0012794384057971014,3.016290849381997,0.14635416666666667,0.04894179894179893,0.03260869565217391,92,3,2992,8,event-disjoint target,base,5,50,ridge_direct
0.599665822632589,0.4528740076221715,0.6438694005270093,0.017844202898550723,0.03568840579710145,1.8030726130800334,0.0,1.0,1.0,92,3,2992,8,event-disjoint target,base,5,50,lgbm_direct
0.2802988261207542,0.2461451593317171,0.7932826910408433,0.008129528985507246,0.018750000000000003,2.080278452525275,0.01954257246376812,0.49206349206349204,0.6086956521739131,92,3,2992,8,event-disjoint target,base,5,50,xgb_direct
0.8555956919613181,1.4806873316905074,0.8210355937088274,0.006329257246376812,0.017968750000000002,2.0976338780909223,0.19217463356389985,0.3452380952380953,0.5108695652173914,92,3,2992,8,event-disjoint target,base,5,50,scratch_mlp
0.4287646889485832,0.34552163508505956,0.8016010993083005,0.0007302989130434783,0.0014631453804347804,2.9753765795894047,0.11223958333333334,0.06746031746031746,0.043478260869565216,92,3,2992,8,event-disjoint target,base,5,100,ridge_direct
0.3828750453783969,0.2503624425677439,0.8586380105401844,0.0,0.0,5.9978070150076865,0.10466485507246376,0.0,0.0,92,3,2992,8,event-disjoint target,base,5,100,lgbm_direct
0.2806638660028389,0.23701625513339727,0.7952208909749671,0.00625,0.017968750000000002,2.0976338780909223,0.024915081521739133,0.3703703703703704,0.5217391304347826,92,3,2992,8,event-disjoint target,base,5,100,xgb_direct
0.4197148562459829,0.8728268310924798,0.6759485136693018,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.07497735507246377,0.35185185185185186,0.5108695652173914,92,3,2992,8,event-disjoint target,base,5,100,scratch_mlp
0.3787630272839144,0.4950453401634474,0.6744544631093544,0.0006000905797101449,0.0012794384057971014,3.016290849381997,0.1468353713768116,0.04894179894179893,0.03260869565217391,92,3,2992,8,event-disjoint target,base,5,250,ridge_direct
0.3031991073611291,0.1899456991102067,0.8646358283926219,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.03493546195652174,0.062111801242236024,0.06521739130434782,92,3,2992,8,event-disjoint target,base,5,250,lgbm_direct
0.26097756261418725,0.18080619251512955,0.8667706274703557,0.0038836050724637677,0.008265398550724636,2.3969806402230764,0.021365489130434782,0.2176788589832068,0.2717391304347826,92,3,2992,8,event-disjoint target,base,5,250,xgb_direct
0.35870457033517233,0.7988542303450505,0.7136147480237154,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.06080163043478261,0.35185185185185186,0.5108695652173914,92,3,2992,8,event-disjoint target,base,5,250,scratch_mlp
0.33910076697891123,0.4940612937134609,0.524404026679842,0.0010699728260869564,0.0024286684782608694,2.816345696823729,0.13524116847826087,0.07936507936507936,0.05434782608695652,92,3,2992,8,event-disjoint target,base,5,500,ridge_direct
0.1606208474530062,0.1655608967366384,0.6790874094202899,0.0029211956521739127,0.005581974637681159,2.5375246907939957,0.016304347826086956,0.1571198527720267,0.17391304347826086,92,3,2992,8,event-disjoint target,base,5,500,lgbm_direct
0.13864842486911133,0.16353272162355648,0.6286725955204215,0.0034420289855072463,0.006159420289855073,2.502876833679109,0.012228260869565218,0.23119392684610074,0.21739130434782608,92,3,2992,8,event-disjoint target,base,5,500,xgb_direct
0.3229100570286141,0.7577649596307856,0.6778959774374176,0.0061197916666666675,0.012500000000000002,2.2414027276049446,0.057053894927536236,0.35185185185185186,0.5108695652173914,92,3,2992,8,event-disjoint target,base,5,500,scratch_mlp
0.29901973676766636,0.40704898006110735,0.5168998064888011,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.0994338768115942,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,5,1000,ridge_direct
0.13486544036370063,0.16892131287081755,0.590620368083004,0.006436820652173913,0.013932291666666666,2.1991876329941387,0.012749094202898551,0.3865884518058431,0.4673913043478261,92,3,2992,8,event-disjoint target,base,5,1000,lgbm_direct
0.1295600586420771,0.17895971783599346,0.5671298583662714,0.006046195652173913,0.013802083333333333,2.20286639681809,0.012069746376811593,0.33103289625028753,0.43478260869565216,92,3,2992,8,event-disjoint target,base,5,1000,xgb_direct
0.24644951938500936,0.657067598571619,0.6791815917325428,0.006510416666666667,0.017968750000000002,2.0976338780909223,0.0341315670289855,0.40740740740740744,0.5434782608695652,92,3,2992,8,event-disjoint target,base,5,1000,scratch_mlp
0.29132624810592755,0.5273196938630833,0.5045408226284585,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.13430140398550725,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,5,2000,ridge_direct
0.1198587095242516,0.1519669500506872,0.5778131175889327,0.005004528985507246,0.010416666666666668,2.310991338257418,0.011390398550724637,0.2730618817575339,0.34782608695652173,92,3,2992,8,event-disjoint target,base,5,2000,lgbm_direct
0.11501856350319706,0.15995827736211815,0.5477246994400526,0.00552536231884058,0.011514945652173914,2.2729384170207,0.014107789855072463,0.347135955831608,0.391304347826087,92,3,2992,8,event-disjoint target,base,5,2000,xgb_direct
0.23005271206146416,0.44926831162672654,0.6816715044466404,0.007999320652173913,0.019327445652173914,2.06784190991545,0.021410778985507247,0.4735449735449735,0.5978260869565217,92,3,2992,8,event-disjoint target,base,5,2000,scratch_mlp
0.490120443085698,0.5015343680219414,0.7339514369235837,0.00013020833333333333,0.000390625,3.3593537179343116,0.1563688858695652,0.007246376811594203,0.010869565217391304,92,3,2992,8,event-disjoint target,base,6,50,ridge_direct
0.8209818092015535,0.4858236334972353,0.7563143321805006,0.0,0.0,5.9978070150076865,0.9821557971014493,0.0,0.0,92,3,2992,8,event-disjoint target,base,6,50,lgbm_direct
0.42529658058953057,0.33732384445464664,0.780663805171278,0.0013020833333333333,0.00390625,2.6600674686174592,0.06993885869565218,0.07246376811594203,0.10869565217391304,92,3,2992,8,event-disjoint target,base,6,50,xgb_direct
0.5078342595697094,1.9689844529477813,0.5580317440711462,0.006668931159420291,0.017968750000000002,2.0976338780909223,0.12165935853096178,0.35714285714285715,0.5217391304347826,92,3,2992,8,event-disjoint target,base,6,50,scratch_mlp
0.42000677721311863,0.30486897953562425,0.8097779767786562,0.0009397644927536231,0.0020380434782608695,2.8722125627246866,0.061894248188405804,0.06084656084656084,0.043478260869565216,92,3,2992,8,event-disjoint target,base,6,100,ridge_direct
0.36715956559796314,0.23271384015132024,0.8602396245059288,0.0,0.0,5.9978070150076865,0.07789855072463768,0.0,0.0,92,3,2992,8,event-disjoint target,base,6,100,lgbm_direct
0.2952055386552166,0.19051440848186504,0.9025938735177865,0.0014322916666666666,0.00390625,2.6600674686174592,0.033463541666666666,0.09098228663446055,0.11956521739130435,92,3,2992,8,event-disjoint target,base,6,100,xgb_direct
0.4370586318892373,1.3737598091933387,0.6307204174901186,0.007348278985507247,0.017968750000000002,2.0976338780909223,0.09460484601449276,0.38095238095238093,0.5434782608695652,92,3,2992,8,event-disjoint target,base,6,100,scratch_mlp
0.32273173419138246,0.45377161444430675,0.5386703310276679,0.0008095561594202898,0.0020380434782608695,2.8722125627246866,0.12211843297101448,0.042328042328042326,0.03260869565217391,92,3,2992,8,event-disjoint target,base,6,250,ridge_direct
0.24411819991584993,0.20384025564153146,0.7782191823122528,0.0,0.0,5.9978070150076865,0.06308876811594202,0.0,0.0,92,3,2992,8,event-disjoint target,base,6,250,lgbm_direct
0.19172440264945223,0.18615811853050337,0.722846673254282,0.0015625,0.004687500000000001,2.5980677307623012,0.026992753623188405,0.08695652173913043,0.13043478260869565,92,3,2992,8,event-disjoint target,base,6,250,xgb_direct
0.4089973885152758,1.3899606799237656,0.64217978013834,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.06535892210144928,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,base,6,250,scratch_mlp
0.3063858210934107,0.5374462398674777,0.542775238801054,0.001358695652173913,0.004076086956521739,2.645701413211112,0.14590126811594203,0.047619047619047616,0.043478260869565216,92,3,2992,8,event-disjoint target,base,6,500,ridge_direct
0.16947881412656152,0.16432970756858833,0.7014997117918313,0.0036458333333333334,0.01015625,2.3205248912297582,0.012879302536231884,0.2254428341384863,0.30434782608695654,92,3,2992,8,event-disjoint target,base,6,500,lgbm_direct
0.177691137951268,0.16475209855672543,0.7284178400856389,0.00432518115942029,0.010416666666666668,2.310991338257418,0.018285778985507244,0.24925235794801007,0.32608695652173914,92,3,2992,8,event-disjoint target,base,6,500,xgb_direct
0.3133278794085079,1.005261114528276,0.6597234230895916,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.05049252717391304,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,base,6,500,scratch_mlp
0.2806785690261191,0.5260881075024759,0.4827728713768116,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.1379019474637681,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,6,1000,ridge_direct
0.13409106938206983,0.15409684288253392,0.5442728919631094,0.0024003623188405794,0.004596920289855072,2.6047608558270796,0.015466485507246377,0.17322291235334716,0.13043478260869565,92,3,2992,8,event-disjoint target,base,6,1000,lgbm_direct
0.13073619365005484,0.16505110739262518,0.5347892992424242,0.004483695652173913,0.008389945652173913,2.3914954640297967,0.020584239130434785,0.2891649413388544,0.30434782608695654,92,3,2992,8,event-disjoint target,base,6,1000,xgb_direct
0.26838596630007006,0.867955305992916,0.6893007863965744,0.0067991394927536235,0.018098958333333335,2.094697218419179,0.03748867753623188,0.37566137566137564,0.532608695652174,92,3,2992,8,event-disjoint target,base,6,1000,scratch_mlp
0.302350844820662,0.4815815244466737,0.502145606884058,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12964221014492755,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,6,2000,ridge_direct
0.12394167046417026,0.15411253153834797,0.6131047224967062,0.002921195652173913,0.00552536231884058,2.5410907059513046,0.014889039855072464,0.1796641361858753,0.17391304347826086,92,3,2992,8,event-disjoint target,base,6,2000,lgbm_direct
0.10329465748637112,0.1579249602576968,0.5300045289855073,0.002139945652173913,0.004857336956521739,2.585823227605269,0.013009510869565219,0.15873015873015872,0.10869565217391304,92,3,2992,8,event-disjoint target,base,6,2000,xgb_direct
0.2362083326691895,0.9452161408394317,0.6223484848484848,0.00745018115942029,0.018648097826086958,2.0825068741606687,0.024915081521739133,0.4682539682539682,0.5869565217391305,92,3,2992,8,event-disjoint target,base,6,2000,scratch_mlp
0.4200484747476101,0.7875823336463735,0.547273859519104,0.00033967391304347825,0.0010190217391304348,3.0846317114179373,0.23093297101449275,0.011904761904761904,0.010869565217391304,92,3,2992,8,event-disjoint target,base,7,50,ridge_direct
0.6502341365578226,0.4651240032231785,0.6569941946640316,0.017844202898550723,0.03452219202898551,1.8181292255800499,0.0,1.0,1.0,92,3,2992,8,event-disjoint target,base,7,50,lgbm_direct
0.3347364847582792,0.25989189258242934,0.7722692276021081,0.010371376811594203,0.0203125,2.0473370755318374,0.009510869565217392,0.7380952380952381,0.7608695652173914,92,3,2992,8,event-disjoint target,base,7,50,xgb_direct
1.2000481287694789,3.1073129602264182,0.7929877923254282,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.48887001811594205,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,base,7,50,scratch_mlp
0.34520511217330774,0.4643335635335572,0.6626749835309618,0.002139945652173913,0.004290081521739121,2.6283442744833114,0.11860280797101448,0.15873015873015872,0.10869565217391304,92,3,2992,8,event-disjoint target,base,7,100,ridge_direct
0.33369721727385393,0.23137134326328343,0.8312958045125165,0.0,0.0,5.9978070150076865,0.08278985507246377,0.0,0.0,92,3,2992,8,event-disjoint target,base,7,100,lgbm_direct
0.22822705737433946,0.22294567944647414,0.7415513833992095,0.00865036231884058,0.019270833333333334,2.069047104463237,0.01358695652173913,0.5661375661375662,0.6521739130434783,92,3,2992,8,event-disjoint target,base,7,100,xgb_direct
0.570818584983446,1.964216208438982,0.6866677989130434,0.006329257246376812,0.017968750000000002,2.0976338780909223,0.12901947463768115,0.3452380952380953,0.5108695652173914,92,3,2992,8,event-disjoint target,base,7,100,scratch_mlp
0.27239297111744554,0.7047354786993064,0.4336344079380764,0.0,0.0,5.9978070150076865,0.1797554347826087,0.0,0.0,92,3,2992,8,event-disjoint target,base,7,250,ridge_direct
0.31823805412670225,0.1769708432570347,0.9323493083003953,0.00026041666666666666,0.00078125,3.162817965621285,0.04526721014492754,0.014492753623188406,0.021739130434782608,92,3,2992,8,event-disjoint target,base,7,250,lgbm_direct
0.27642946920764144,0.17922086861491665,0.8926594408761529,0.0020833333333333333,0.00546875,2.5446893306204585,0.03738677536231884,0.13848631239935588,0.17391304347826086,92,3,2992,8,event-disjoint target,base,7,250,xgb_direct
0.33519271430378517,1.4530980113507959,0.6586426424571805,0.00625,0.017968750000000002,2.0976338780909223,0.060875226449275364,0.3703703703703704,0.5217391304347826,92,3,2992,8,event-disjoint target,base,7,250,scratch_mlp
0.28465520863391536,0.5230162928597997,0.4098855401844532,0.001358695652173913,0.004076086956521739,2.645701413211112,0.14257246376811594,0.047619047619047616,0.043478260869565216,92,3,2992,8,event-disjoint target,base,7,500,ridge_direct
0.15752973974268691,0.1718014839244814,0.5879019474637681,0.004166666666666667,0.01015625,2.3205248912297582,0.01922554347826087,0.2995169082125604,0.34782608695652173,92,3,2992,8,event-disjoint target,base,7,500,lgbm_direct
0.154523622977369,0.16942760746379742,0.5785660614295125,0.006567028985507246,0.013077445652173912,2.2239041871190066,0.011390398550724637,0.4501955371520589,0.4782608695652174,92,3,2992,8,event-disjoint target,base,7,500,xgb_direct
0.3120295316256221,1.2300841242212415,0.6268311511857707,0.006850090579710145,0.01830842391304348,2.0900105966002074,0.036820652173913046,0.41931216931216936,0.5543478260869565,92,3,2992,8,event-disjoint target,base,7,500,scratch_mlp
0.28764376695924954,0.45883239127560843,0.5219434494400527,0.0014889039855072463,0.004076086956521739,2.645701413211112,0.12321671195652174,0.06613756613756613,0.05434782608695652,92,3,2992,8,event-disjoint target,base,7,1000,ridge_direct
0.14328883368395529,0.15678151436415125,0.6563699151844533,0.0024003623188405794,0.004800724637681159,2.5898617154272565,0.01358695652173913,0.17322291235334716,0.13043478260869565,92,3,2992,8,event-disjoint target,base,7,1000,lgbm_direct
0.12139772069026078,0.16050612213170518,0.5546689723320158,0.005004528985507246,0.008770946557971008,2.3751484593052603,0.016304347826086956,0.3632390154129284,0.34782608695652173,92,3,2992,8,event-disjoint target,base,7,1000,xgb_direct
0.25702593451481803,0.9898000474708227,0.6653028244400527,0.006510416666666667,0.017968750000000002,2.0976338780909223,0.025985054347826088,0.40740740740740744,0.5434782608695652,92,3,2992,8,event-disjoint target,base,7,1000,scratch_mlp
0.30240204143421234,0.4899223717837902,0.4999233160408432,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12774003623188407,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,7,2000,ridge_direct
0.12673828227561446,0.1673667467822931,0.5897727272727273,0.002604166666666667,0.00546875,2.5446893306204585,0.019819972826086957,0.21256038647342992,0.21739130434782608,92,3,2992,8,event-disjoint target,base,7,2000,lgbm_direct
0.11285609142208397,0.15963484787444238,0.530091506093544,0.0024003623188405794,0.004596920289855072,2.6047608558270796,0.015466485507246377,0.17322291235334716,0.13043478260869565,92,3,2992,8,event-disjoint target,base,7,2000,xgb_direct
0.22501075486351763,0.5838920979848944,0.658100193511199,0.006589673913043478,0.018229166666666668,2.0917785130041606,0.023505434782608695,0.3822751322751323,0.532608695652174,92,3,2992,8,event-disjoint target,base,7,2000,scratch_mlp
0.49854740696055333,0.6044476624658478,0.8133718297101449,0.0,0.0,5.9978070150076865,0.21980865036231884,0.0,0.0,92,3,2992,8,event-disjoint target,base,8,50,ridge_direct
1.0209437746451728,0.4689747633560983,0.9299715909090909,0.0,0.0,5.9978070150076865,0.9821557971014493,0.0,0.0,92,3,2992,8,event-disjoint target,base,8,50,lgbm_direct
0.357654297935482,0.2679088720950546,0.8748764822134387,0.0014322916666666666,0.0035156249999999997,2.6953605608606095,0.05493659420289855,0.10225442834138487,0.11956521739130435,92,3,2992,8,event-disjoint target,base,8,50,xgb_direct
0.8926496808014721,2.8176090081156664,0.7892060894268774,0.007008605072463769,0.017968750000000002,2.0976338780909223,0.23934195899209487,0.36904761904761907,0.532608695652174,92,3,2992,8,event-disjoint target,base,8,50,scratch_mlp
0.33300415904160374,0.34056801147744475,0.6930001441040843,0.0012001811594202897,0.0024003623188405794,2.820109621288103,0.039622961956521735,0.09788359788359786,0.06521739130434782,92,3,2992,8,event-disjoint target,base,8,100,ridge_direct
0.4214729260389882,0.2608410791129362,0.8816143774703558,0.00390625,0.011328125,2.279181977141514,0.09050045289855073,0.22866344605475042,0.32608695652173914,92,3,2992,8,event-disjoint target,base,8,100,lgbm_direct
0.3238756151612572,0.21967969697680093,0.8533421854413703,0.008129528985507246,0.019327445652173914,2.06784190991545,0.022259963768115943,0.49206349206349204,0.6086956521739131,92,3,2992,8,event-disjoint target,base,8,100,xgb_direct
0.5382017539459705,2.3488641277708355,0.6647130270092227,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.08017436594202898,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,base,8,100,scratch_mlp
0.299214765830643,0.43185800444055644,0.514552453886693,0.0020097373188405795,0.004076086956521739,2.645701413211112,0.09571444746376812,0.1402116402116402,0.09782608695652174,92,3,2992,8,event-disjoint target,base,8,250,ridge_direct
0.22556264725561492,0.20954249747187303,0.5850955204216073,0.00396286231884058,0.0076086956521739125,2.4271636164421047,0.04618432971014493,0.23763515067862895,0.2608695652173913,92,3,2992,8,event-disjoint target,base,8,250,lgbm_direct
0.19437820785254312,0.19586554665151298,0.6808954010210804,0.0024003623188405794,0.0051177536231884055,2.567769903141709,0.025951086956521742,0.19576719576719573,0.13043478260869565,92,3,2992,8,event-disjoint target,base,8,250,xgb_direct
0.43479759063128665,0.9420913390420238,0.6871572381422925,0.0061197916666666675,0.017968750000000002,2.0976338780909223,0.07302423007246377,0.35185185185185186,0.5108695652173914,92,3,2992,8,event-disjoint target,base,8,250,scratch_mlp
0.2658355655186302,0.5087016979484305,0.4155678730237154,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12651721014492753,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,8,500,ridge_direct
0.15259109801492388,0.16248866780339755,0.7091850914031621,0.001358695652173913,0.004076086956521739,2.645701413211112,0.02829483695652174,0.047619047619047616,0.043478260869565216,92,3,2992,8,event-disjoint target,base,8,500,lgbm_direct
0.14550011925701067,0.16647413280483156,0.6218950716403162,0.00396286231884058,0.007201086956521739,2.447072815958867,0.016032608695652175,0.32781228433402343,0.2608695652173913,92,3,2992,8,event-disjoint target,base,8,500,xgb_direct
0.28050769597604464,0.9007579232679183,0.6179491930171277,0.00625,0.017968750000000002,2.0976338780909223,0.03770380434782609,0.3703703703703704,0.5217391304347826,92,3,2992,8,event-disjoint target,base,8,500,scratch_mlp
0.29826504843445534,0.46508791049686327,0.4978049860013175,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12274116847826086,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,8,1000,ridge_direct
0.13928853696548193,0.15390708922660434,0.650890872035573,0.005004528985507246,0.009375,2.350464423109078,0.012749094202898551,0.3632390154129284,0.34782608695652173,92,3,2992,8,event-disjoint target,base,8,1000,lgbm_direct
0.1248828797933541,0.15379418306520773,0.6167155591238471,0.004483695652173913,0.008763586956521739,2.3754582749226496,0.01514945652173913,0.2891649413388544,0.30434782608695654,92,3,2992,8,event-disjoint target,base,8,1000,xgb_direct
0.23710994980861066,0.6546559639689663,0.6589287919960474,0.00625,0.017968750000000002,2.0976338780909223,0.02728713768115942,0.3703703703703704,0.5217391304347826,92,3,2992,8,event-disjoint target,base,8,1000,scratch_mlp
0.3014015712623206,0.4951928454422689,0.49991559617918313,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.13198596014492753,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,8,2000,ridge_direct
0.11425475267968688,0.15312920397910912,0.5209053853754941,0.005004528985507246,0.009805253623188404,2.3337177268670177,0.01358695652173913,0.31815044858523117,0.34782608695652173,92,3,2992,8,event-disjoint target,base,8,2000,lgbm_direct
0.10051549089494838,0.14974305581100433,0.5307564435111989,0.004483695652173913,0.008389945652173913,2.3914954640297967,0.01358695652173913,0.2891649413388544,0.30434782608695654,92,3,2992,8,event-disjoint target,base,8,2000,xgb_direct
0.21029938728017594,0.48895172627291134,0.6706321022727273,0.006929347826086956,0.018229166666666668,2.0917785130041606,0.022197690217391305,0.3941798941798942,0.5434782608695652,92,3,2992,8,event-disjoint target,base,8,2000,scratch_mlp
0.4224324268192441,0.43967636054591913,0.7347815793807642,0.001358695652173913,0.004076086956521739,2.645701413211112,0.06182065217391304,0.047619047619047616,0.043478260869565216,92,3,2992,8,event-disjoint target,base,9,50,ridge_direct
0.5957471359068687,0.45679862257594855,0.6296741189064559,0.017844202898550723,0.03452219202898551,1.8181292255800499,0.0,1.0,1.0,92,3,2992,8,event-disjoint target,base,9,50,lgbm_direct
0.33062623892546616,0.2865907892537744,0.8330626235177865,0.009692028985507247,0.0203125,2.0473370755318374,0.019021739130434784,0.7142857142857143,0.7391304347826086,92,3,2992,8,event-disjoint target,base,9,50,xgb_direct
0.8021381441710542,1.7278960495658924,0.7120121047430831,0.0074784873188405805,0.018098958333333335,2.094697218419179,0.3035670907444005,0.3994708994708995,0.5543478260869565,92,3,2992,8,event-disjoint target,base,9,50,scratch_mlp
0.3997844015929253,0.4846650497646153,0.6898149291831357,0.0,0.0,5.9978070150076865,0.17767210144927537,0.0,0.0,92,3,2992,8,event-disjoint target,base,9,100,ridge_direct
0.5029442398924457,0.23063732318703248,0.9498888339920949,0.0,0.0,5.9978070150076865,0.11406816123188405,0.0,0.0,92,3,2992,8,event-disjoint target,base,9,100,lgbm_direct
0.309099695711577,0.2340541435212523,0.8231889204545455,0.007608695652173913,0.018229166666666668,2.0917785130041606,0.02419044384057971,0.41798941798941797,0.5652173913043478,92,3,2992,8,event-disjoint target,base,9,100,xgb_direct
0.7489077538986841,1.2237280903605297,0.8101227972661397,0.007008605072463769,0.017968750000000002,2.0976338780909223,0.23592514822134386,0.36904761904761907,0.532608695652174,92,3,2992,8,event-disjoint target,base,9,100,scratch_mlp
0.30091575087368705,0.4629225675399047,0.5309818634716733,0.001358695652173913,0.004076086956521739,2.645701413211112,0.1327445652173913,0.047619047619047616,0.043478260869565216,92,3,2992,8,event-disjoint target,base,9,250,ridge_direct
0.2522517917417466,0.18931387644169725,0.7689321887351779,0.004166666666666667,0.01171875,2.2662268092096522,0.03504302536231884,0.25442834138486314,0.34782608695652173,92,3,2992,8,event-disjoint target,base,9,250,lgbm_direct
0.23863775109451213,0.19952691870812497,0.8277961338932807,0.005078125,0.014453125,2.1847627034255153,0.021942934782608697,0.30515297906602257,0.42391304347826086,92,3,2992,8,event-disjoint target,base,9,250,xgb_direct
0.360581090841694,1.5573208172426107,0.6466243618247695,0.006640625000000001,0.017968750000000002,2.0976338780909223,0.05644248188405797,0.4259259259259259,0.5543478260869565,92,3,2992,8,event-disjoint target,base,9,250,scratch_mlp
0.3002017024652832,0.4061118641353596,0.49978693181818185,0.0018795289855072462,0.004596920289855072,2.6047608558270796,0.08661684782608696,0.12169312169312169,0.08695652173913043,92,3,2992,8,event-disjoint target,base,9,500,ridge_direct
0.1996006007182043,0.18204934562088754,0.7456717308959157,0.0015624999999999999,0.00390625,2.6600674686174592,0.023505434782608695,0.10950080515297907,0.13043478260869565,92,3,2992,8,event-disjoint target,base,9,500,lgbm_direct
0.1769002434827236,0.19241225226798728,0.6461647727272727,0.0026041666666666665,0.007031249999999999,2.455662903635565,0.020788043478260868,0.16747181964573268,0.21739130434782608,92,3,2992,8,event-disjoint target,base,9,500,xgb_direct
0.3313378787284482,0.6599110959102202,0.7015084609683795,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.05754642210144927,0.3333333333333333,0.5,92,3,2992,8,event-disjoint target,base,9,500,scratch_mlp
0.2945807755747256,0.46939955691115876,0.49727797677865615,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12222033514492753,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,9,1000,ridge_direct
0.1349996634055497,0.14888474302252674,0.5938601366930172,0.006046195652173913,0.01116394927536232,2.2847430532769812,0.010869565217391304,0.4662985967333793,0.43478260869565216,92,3,2992,8,event-disjoint target,base,9,1000,lgbm_direct
0.12799897064146037,0.1577028595693887,0.5709789813899868,0.006567028985507246,0.013077445652173912,2.2239041871190066,0.011390398550724637,0.4501955371520589,0.4782608695652174,92,3,2992,8,event-disjoint target,base,9,1000,xgb_direct
0.2510395876685694,0.677552552042638,0.6633445528656127,0.006380208333333334,0.017968750000000002,2.0976338780909223,0.03972486413043479,0.3888888888888889,0.532608695652174,92,3,2992,8,event-disjoint target,base,9,1000,scratch_mlp
0.2927183062289056,0.4552788953758464,0.49226778656126485,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.11675158514492753,0.08465608465608465,0.06521739130434782,92,3,2992,8,event-disjoint target,base,9,2000,ridge_direct
0.11420068623620727,0.1586085012237748,0.5119997529644269,0.00552536231884058,0.009952445652173913,2.3281358482063395,0.01358695652173913,0.3922245226593053,0.391304347826087,92,3,2992,8,event-disjoint target,base,9,2000,lgbm_direct
0.10458509949189487,0.16867820913019219,0.48036839179841895,0.005004528985507246,0.009952445652173913,2.3281358482063395,0.015466485507246377,0.31815044858523117,0.34782608695652173,92,3,2992,8,event-disjoint target,base,9,2000,xgb_direct
0.2276640430483181,0.3494573641871202,0.7192070158102766,0.006719882246376812,0.01830842391304348,2.0900105966002074,0.023375226449275362,0.40079365079365087,0.5434782608695652,92,3,2992,8,event-disjoint target,base,9,2000,scratch_mlp
0.3258890548254185,0.24233327384212666,0.7565704756552971,0.0013736263736263737,0.004120879120879121,2.6420019456339854,0.0587561248275534,0.02857142857142857,0.02631578947368421,152,5,2976,14,main event-held-out,base,0,500,ridge_direct
0.2206399969692936,0.16815423270135813,0.7678287672149279,0.0009740259740259741,0.001893939393939394,2.8953069996518384,0.052584915084915085,0.07047619047619047,0.039473684210526314,152,5,2976,14,main event-held-out,base,0,500,rf_direct
0.22040808723159389,0.1651903544272399,0.7721690140216925,0.0006764069264069264,0.0014880952380952382,2.970186455787968,0.0465996429166072,0.0419047619047619,0.02631578947368421,152,5,2976,14,main event-held-out,base,0,500,hgb_direct
0.18743860805632062,0.15085289621245795,0.742317466759431,0.003159340659340659,0.0060757992007992,2.5077110680070414,0.03583009252652109,0.12571428571428572,0.09210526315789473,152,5,2976,14,main event-held-out,base,0,500,xgb_direct
0.20819574006889718,0.15401608519109758,0.7962953712953712,0.0009740259740259741,0.00183982683982684,2.904393498897768,0.04372026782741068,0.07047619047619047,0.039473684210526314,152,5,2976,14,main event-held-out,base,0,500,lgbm_direct
0.2876226842839169,0.20697567223753374,0.8558941244767136,0.0006454854669140384,0.0012407235621521334,3.0255946650272043,0.08677241657152371,0.04588744588744588,0.02631578947368421,152,5,2976,14,main event-held-out,base,0,500,scratch_mlp
