q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,partition_seed,rep,N,model,alpha
0.44275742295430165,0.29781998521650255,0.9159584188456471,0.0,0.0,5.9978070150076865,0.11382821209587515,0.0,0.0,226,3,2912,8,9105,1,500,ridge_direct,0.025
0.29281181319476657,0.17798152184166527,0.9274918446589643,0.0015625,0.004687500000000001,2.5980677307623012,0.05824885033444816,0.08695652173913043,0.05309734513274336,226,3,2912,8,9105,1,500,lgbm_direct,0.025
0.28247250158178705,0.15965441354941312,0.9277631087209892,0.00234375,0.007031249999999999,2.455662903635565,0.05074205685618729,0.13043478260869565,0.07964601769911504,226,3,2912,8,9105,1,500,xgb_direct,0.025
0.36669848005174055,0.2636531013386713,0.9244742180373974,0.00679826853400223,0.014993990384615383,2.170249093771707,0.10192046404682274,0.15137027350986162,0.15486725663716813,226,3,2912,8,9105,1,500,scratch_mlp,0.025
0.42085911821536026,0.32174132647246906,0.8998146441420898,0.0,0.0,5.9978070150076865,0.1139954361761427,0.0,0.0,226,3,2912,8,9105,1,2000,ridge_direct,0.025
0.18099963682995934,0.15471859154664933,0.8279939444613358,0.0033854166666666668,0.01015625,2.3205248912297582,0.044976309921962096,0.18840579710144925,0.11504424778761062,226,3,2912,8,9105,1,2000,lgbm_direct,0.025
0.1637794103863408,0.15353174943405887,0.7075788613560352,0.003125,0.009375000000000001,2.350464423109078,0.038461538461538464,0.17391304347826086,0.10619469026548672,226,3,2912,8,9105,1,2000,xgb_direct,0.025
0.3212285636666803,0.2083642330462844,0.9486063551484747,0.005088141025641026,0.010176282051282052,2.3197840174049937,0.0788931856187291,0.14883676582761252,0.13716814159292035,226,3,2912,8,9105,1,2000,scratch_mlp,0.025
0.43740317347089963,0.30925929685981207,0.9104163103653593,0.0,0.0,5.9978070150076865,0.11736256270903009,0.0,0.0,226,3,2912,8,9105,2,500,ridge_direct,0.025
0.2823329043062097,0.171251187099339,0.9227550483936353,0.0015625,0.004687500000000001,2.5980677307623012,0.06946767001114827,0.08695652173913043,0.05309734513274336,226,3,2912,8,9105,2,500,lgbm_direct,0.025
0.2823358870103312,0.16088412364510446,0.9447791169428398,0.0014322916666666666,0.0042968749999999995,2.6278060417518665,0.07219377090301005,0.07971014492753624,0.048672566371681415,226,3,2912,8,9105,2,500,xgb_direct,0.025
0.4823371895507038,0.280086392204124,0.9481365599979731,0.01176186245819398,0.02177788809921962,2.0183408392379336,0.1203738154960981,0.3747003378010243,0.2831858407079646,226,3,2912,8,9105,2,500,scratch_mlp,0.025
0.4043301463154467,0.30262467991844333,0.9102239076593697,0.0,0.0,5.9978070150076865,0.09949310200668897,0.0,0.0,226,3,2912,8,9105,2,2000,ridge_direct,0.025
0.18997949376582168,0.16082144937584852,0.7950834932730313,0.0033854166666666668,0.01015625,2.3205248912297582,0.039297658862876256,0.18840579710144925,0.11504424778761062,226,3,2912,8,9105,2,2000,lgbm_direct,0.025
0.15917195511162996,0.15723017286426202,0.6678421838578088,0.002864583333333333,0.008593749999999999,2.3826720148424148,0.03793896321070234,0.15942028985507248,0.09734513274336283,226,3,2912,8,9105,2,2000,xgb_direct,0.025
0.2847948973929282,0.18170724027195423,0.9199601496782204,0.002734375,0.008203124999999999,2.3997505014753155,0.06758247979375698,0.15217391304347824,0.09292035398230089,226,3,2912,8,9105,2,2000,scratch_mlp,0.025
0.42284290093009647,0.3212747401919071,0.9041119546214654,0.0,0.0,5.9978070150076865,0.11757159280936455,0.0,0.0,226,3,2912,8,9105,3,500,ridge_direct,0.025
0.26483797834423894,0.17198318938486123,0.8832037346711259,0.0036658653846153846,0.008593749999999999,2.3826720148424148,0.04731047937569677,0.16819221967963385,0.11504424778761062,226,3,2912,8,9105,3,500,lgbm_direct,0.025
0.2545988394506593,0.15634928545626667,0.8609871763200567,0.00234375,0.007031249999999999,2.455662903635565,0.049470457079152735,0.13043478260869565,0.07964601769911504,226,3,2912,8,9105,3,500,xgb_direct,0.025
0.4477894700101217,0.4090646246999147,0.9260900682198236,0.017470126114827202,0.03724959935897436,1.783535351161244,0.11699623745819399,0.3988095238095238,0.3938053097345133,226,3,2912,8,9105,3,500,scratch_mlp,0.025
0.40628549110544565,0.31392378756319533,0.8976942950618223,0.0,0.0,5.9978070150076865,0.1070181856187291,0.0,0.0,226,3,2912,8,9105,3,2000,ridge_direct,0.025
0.23090287706362922,0.15875372239588248,0.8933077588172696,0.0033854166666666668,0.01015625,2.3205248912297582,0.0578664994425864,0.18840579710144925,0.11504424778761062,226,3,2912,8,9105,3,2000,lgbm_direct,0.025
0.18730781339158709,0.1551657772971327,0.7502804170467214,0.00390625,0.01171875,2.2662268092096522,0.048425306577480495,0.21739130434782608,0.13274336283185842,226,3,2912,8,9105,3,2000,xgb_direct,0.025
0.2923348804585897,0.24917808858162224,0.9213667005548799,0.008542798913043478,0.019401041666666667,2.0662796336350104,0.06423634336677815,0.3520077367331373,0.252212389380531,226,3,2912,8,9105,3,2000,scratch_mlp,0.025
0.4492020591286514,0.328443611499946,0.9129225337615283,0.0,0.0,5.9978070150076865,0.11517166596989967,0.0,0.0,226,3,2912,8,9105,4,500,ridge_direct,0.025
0.26768068984273796,0.1672830540383256,0.9180402794669099,0.00234375,0.007031249999999999,2.455662903635565,0.06554835562987738,0.13043478260869565,0.07964601769911504,226,3,2912,8,9105,4,500,lgbm_direct,0.025
0.2420522775995022,0.15659963372145788,0.8645477427916286,0.002864583333333333,0.008593749999999999,2.3826720148424148,0.060146669453734675,0.15942028985507248,0.09734513274336283,226,3,2912,8,9105,4,500,xgb_direct,0.025
0.47409296334711337,0.25100059807615277,0.9581406139150704,0.006316628344481605,0.011868990384615384,2.2613437222364854,0.10352241847826088,0.18920943663506593,0.1504424778761062,226,3,2912,8,9105,4,500,scratch_mlp,0.025
0.41790712191010426,0.3034462357288986,0.9131725385122124,0.0,0.0,5.9978070150076865,0.10807727146042363,0.0,0.0,226,3,2912,8,9105,4,2000,ridge_direct,0.025
0.18501579852894667,0.15515581685125204,0.8373241217568663,0.0033854166666666668,0.01015625,2.3205248912297582,0.03713768115942029,0.18840579710144925,0.11504424778761062,226,3,2912,8,9105,4,2000,lgbm_direct,0.025
0.16305264599192215,0.15482675761297432,0.7333406177156178,0.003125,0.009375000000000001,2.350464423109078,0.035778985507246376,0.17391304347826086,0.10619469026548672,226,3,2912,8,9105,4,2000,xgb_direct,0.025
0.2884054232871951,0.18221168327299345,0.9276141906101145,0.005306751672240803,0.010775501672240803,2.298189547566664,0.05682701017279822,0.15596055355780758,0.13274336283185842,226,3,2912,8,9105,4,2000,scratch_mlp,0.025
0.4511464347338663,0.23682550725497722,0.9617584092244418,0.00026041666666666666,0.00078125,3.162817965621285,0.04409946631414023,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,0,500,ridge_direct,0.025
0.290966628689993,0.15715358957170508,0.9642604595084214,0.0,0.0,5.9978070150076865,0.07956126982961223,0.0,0.0,46,2,2688,8,9106,0,500,lgbm_direct,0.025
0.2773780706134876,0.1656236091055926,0.9530596051214257,0.0,0.0,5.9978070150076865,0.07150212372698786,0.0,0.0,46,2,2688,8,9106,0,500,xgb_direct,0.025
0.5327913531242259,0.23799642951597508,0.985641677683118,0.0,0.0,5.9978070150076865,0.08695795999804151,0.0,0.0,46,2,2688,8,9106,0,500,scratch_mlp,0.025
0.45881809614009583,0.22947562484164435,0.9789740317763416,0.00026041666666666666,0.00078125,3.162817965621285,0.03659756903642773,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,0,2000,ridge_direct,0.025
0.19926422934529553,0.14313480892278962,0.8865034701821386,0.001358695652173913,0.004076086956521739,2.645701413211112,0.027538373971797883,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,0,2000,lgbm_direct,0.025
0.1948393930030501,0.14125966680386481,0.8712984111829221,0.00026041666666666666,0.00078125,3.162817965621285,0.027594986290638463,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,0,2000,xgb_direct,0.025
0.31637126130517235,0.14603173218233154,0.9631963315217391,0.00013020833333333333,0.000390625,3.3593537179343116,0.05561936936936937,0.027777777777777776,0.021739130434782608,46,2,2688,8,9106,0,2000,scratch_mlp,0.025
0.6168721284117513,0.23289244174815238,1.0,0.0,0.0,5.9978070150076865,0.09099343909126517,0.0,0.0,46,2,2688,8,9106,1,500,ridge_direct,0.025
0.3406573853528849,0.14876391997035143,0.9855628488542891,0.0,0.0,5.9978070150076865,0.08275634669996083,0.0,0.0,46,2,2688,8,9106,1,500,lgbm_direct,0.025
0.3461720767468419,0.14076741374137258,0.9927854484919703,0.0,0.0,5.9978070150076865,0.06888066735213474,0.0,0.0,46,2,2688,8,9106,1,500,xgb_direct,0.025
0.5217162581721602,0.22553512107278614,0.9873964147571485,0.00046988224637681156,0.0010699728260869564,3.0700895951305207,0.0955765276145711,0.04563492063492063,0.043478260869565216,46,2,2688,8,9106,1,500,scratch_mlp,0.025
0.42981536487230443,0.23136850329104722,0.9594683338229534,0.00026041666666666666,0.00078125,3.162817965621285,0.031179311104582844,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,1,2000,ridge_direct,0.025
0.19357667863848205,0.1479597064910398,0.8470558534077556,0.001358695652173913,0.004076086956521739,2.645701413211112,0.026813736290638462,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,1,2000,lgbm_direct,0.025
0.19047522637051717,0.14923917501053965,0.8390678552193498,0.001358695652173913,0.004076086956521739,2.645701413211112,0.03245905552291422,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,1,2000,xgb_direct,0.025
0.3121939820535604,0.1524903921695583,0.9657470990011752,0.00013020833333333333,0.000390625,3.3593537179343116,0.057421875,0.027777777777777776,0.021739130434782608,46,2,2688,8,9106,1,2000,scratch_mlp,0.025
0.4562173410670276,0.23633103021011723,0.9771260220818645,0.0006000905797101449,0.0012794384057971014,3.016290849381997,0.029922517626321973,0.0734126984126984,0.06521739130434782,46,2,2688,8,9106,2,500,ridge_direct,0.025
0.26520671057904277,0.1616565209247795,0.9066558950254603,0.0,0.0,5.9978070150076865,0.03845996132001567,0.0,0.0,46,2,2688,8,9106,2,500,lgbm_direct,0.025
0.25076465599081965,0.16206205728845335,0.9030551067371719,0.0005208333333333333,0.0015625,2.955166847497838,0.03658043233450842,0.1111111111111111,0.08695652173913043,46,2,2688,8,9106,2,500,xgb_direct,0.025
0.5079768837998229,0.19865749876267236,0.9933198993830787,0.00013020833333333333,0.000390625,3.3593537179343116,0.08978686226987857,0.027777777777777776,0.021739130434782608,46,2,2688,8,9106,2,500,scratch_mlp,0.025
0.45288330107807395,0.2324584253301935,0.9789487857422641,0.00026041666666666666,0.00078125,3.162817965621285,0.031573302242459855,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,2,2000,ridge_direct,0.025
0.1910827188679205,0.14079879738566892,0.8708299671954564,0.001358695652173913,0.004076086956521739,2.645701413211112,0.02377931600078339,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,2,2000,lgbm_direct,0.025
0.18145303685073166,0.14690535362226065,0.7970801814042303,0.001358695652173913,0.004076086956521739,2.645701413211112,0.026813736290638462,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,2,2000,xgb_direct,0.025
0.3380129260468756,0.17517894230372286,0.9556588755875441,0.00026041666666666666,0.00078125,3.162817965621285,0.04449391647081864,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,2,2000,scratch_mlp,0.025
0.4557504789565896,0.23663233595782016,0.9731068534567175,0.0006000905797101449,0.0012794384057971014,3.016290849381997,0.0310348731884058,0.0734126984126984,0.06521739130434782,46,2,2688,8,9106,3,500,ridge_direct,0.025
0.3321727413874198,0.1705489632499472,0.9733576001273012,0.0,0.0,5.9978070150076865,0.07417437818253036,0.0,0.0,46,2,2688,8,9106,3,500,lgbm_direct,0.025
0.2709571630442238,0.16642525625149038,0.9279703106639248,0.0,0.0,5.9978070150076865,0.05823326723462593,0.0,0.0,46,2,2688,8,9106,3,500,xgb_direct,0.025
0.5909679064622182,0.19534487890199814,0.9981187879455542,0.0,0.0,5.9978070150076865,0.13311594202898552,0.0,0.0,46,2,2688,8,9106,3,500,scratch_mlp,0.025
0.5184492541802528,0.2338048875163474,0.9946509009009009,0.00026041666666666666,0.00078125,3.162817965621285,0.044451380728554646,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,3,2000,ridge_direct,0.025
0.21516670135237215,0.14017021197000237,0.9268751530062671,0.001358695652173913,0.004076086956521739,2.645701413211112,0.0244201062475519,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,3,2000,lgbm_direct,0.025
0.20117073105369387,0.15064419419967362,0.8677253170289856,0.001358695652173913,0.004076086956521739,2.645701413211112,0.03057952653740697,0.07142857142857142,0.08695652173913043,46,2,2688,8,9106,3,2000,xgb_direct,0.025
0.3514517663511256,0.14254357842797463,0.9924991125636506,0.0,0.0,5.9978070150076865,0.061201894829612226,0.0,0.0,46,2,2688,8,9106,3,2000,scratch_mlp,0.025
0.5384300121435124,0.24056414913444324,0.9958685247747747,0.00026041666666666666,0.00078125,3.162817965621285,0.04705432334508422,0.05555555555555555,0.043478260869565216,46,2,2688,8,9106,4,500,ridge_direct,0.025
0.3191386022323517,0.1472506574776359,0.9782084496180963,0.0,0.0,5.9978070150076865,0.04173291838033685,0.0,0.0,46,2,2688,8,9106,4,500,lgbm_direct,0.025
0.28190468445451744,0.1433959630883968,0.9472130826478653,0.00078125,0.0023437500000000003,2.8277595484479914,0.033912615060712886,0.16666666666666666,0.13043478260869565,46,2,2688,8,9106,4,500,xgb_direct,0.025
0.4738609530705029,0.18697316350284746,0.9960163288288288,0.0,0.0,5.9978070150076865,0.08275671391500197,0.0,0.0,46,2,2688,8,9106,4,500,scratch_mlp,0.025
0.5704146116923119,0.22763589724907815,1.0,0.0,0.0,5.9978070150076865,0.0649404499608304,0.0,0.0,46,2,2688,8,9106,4,2000,ridge_direct,0.025
0.19389584253153602,0.14702730304796746,0.8651186716607913,0.0,0.0,5.9978070150076865,0.02873182285546416,0.0,0.0,46,2,2688,8,9106,4,2000,lgbm_direct,0.025
0.18128169712488695,0.1496385175808269,0.8057033086075205,0.0,0.0,5.9978070150076865,0.02996031017430474,0.0,0.0,46,2,2688,8,9106,4,2000,xgb_direct,0.025
0.32145400275534675,0.172153212252859,0.9513252178809244,0.0,0.0,5.9978070150076865,0.04987269878574227,0.0,0.0,46,2,2688,8,9106,4,2000,scratch_mlp,0.025
0.3655254809890698,2.887913009692151,0.6845709657190635,0.012840544871794871,0.02690304487179487,1.9283943847967626,0.3020911719620959,0.20690789473684212,0.2694805194805195,308,5,4256,8,9107,0,500,ridge_direct,0.025
0.16562690751497877,0.288693268827564,0.5259567481884058,0.056626254180602006,0.10566907051282051,1.2498943571391048,0.0,1.0,1.0,308,5,4256,8,9107,0,500,lgbm_direct,0.025
0.1588972540452973,0.2837094141020796,0.4652021495261984,0.05582497212931996,0.10326779368729097,1.2631491386206448,0.0,0.9947368421052631,0.987012987012987,308,5,4256,8,9107,0,500,xgb_direct,0.025
0.43051944946917553,3.333131260254587,0.6010917467948718,0.05414402173913044,0.1007835144927536,1.2770997617356312,0.1026150536510591,0.9738721804511279,0.9642857142857143,308,5,4256,8,9107,0,500,scratch_mlp,0.025
0.3533807520879013,2.5642888502293166,0.6852342008082497,0.013441506410256411,0.02750400641025641,1.918812930577535,0.3235002090301003,0.21085526315789474,0.2792207792207792,308,5,4256,8,9107,1,500,ridge_direct,0.025
0.19278938259023803,0.2597660846064782,0.6132712339743589,0.056626254180602006,0.1055507507664437,1.250542332163409,0.0,1.0,1.0,308,5,4256,8,9107,1,500,lgbm_direct,0.025
0.23895635357592448,0.2630600276395459,0.6844995471014492,0.05622561315496098,0.10660195443143812,1.244803718759957,0.001079988851727982,0.9973684210526315,0.9935064935064936,308,5,4256,8,9107,1,500,xgb_direct,0.025
0.40693042675226865,2.251757482038181,0.5783566750278707,0.05528584866220736,0.10446714743589744,1.256501244853465,0.02710772017837235,0.9608604845446951,0.9805194805194806,308,5,4256,8,9107,1,500,scratch_mlp,0.025
0.4081084968529436,2.656527180595471,0.7275906668060201,0.010036057692307693,0.024098557692307693,1.9756263201246245,0.296185636148272,0.18848684210526317,0.22402597402597402,308,5,4256,8,9107,2,500,ridge_direct,0.025
0.21553362472814852,0.281392200412327,0.6106688092251951,0.056626254180602006,0.10566907051282051,1.2498943571391048,0.0,1.0,1.0,308,5,4256,8,9107,2,500,lgbm_direct,0.025
0.1662555820635494,0.256329019084159,0.5194563475473801,0.056626254180602006,0.10801282051282052,1.2371655155897028,0.0,1.0,1.0,308,5,4256,8,9107,2,500,xgb_direct,0.025
0.43783375545467074,2.169579837911544,0.6039288949275362,0.04701348244147158,0.08890050167224081,1.347556705860357,0.053793460841694535,0.8631109022556391,0.8214285714285714,308,5,4256,8,9107,2,500,scratch_mlp,0.025
0.31135541790198573,2.6864859212278627,0.6459404612597548,0.015845352564102563,0.03347355769230769,1.832028897625194,0.29591520345596434,0.22664473684210526,0.3181818181818182,308,5,4256,8,9107,3,500,ridge_direct,0.025
0.18682097360180672,0.30820096726708357,0.5676482371794872,0.056626254180602006,0.10566907051282051,1.2498943571391048,0.0,1.0,1.0,308,5,4256,8,9107,3,500,lgbm_direct,0.025
0.16735460802465463,0.2656199517855367,0.4910844307413601,0.056626254180602006,0.10439459657190633,1.2569018097458686,0.0,1.0,1.0,308,5,4256,8,9107,3,500,xgb_direct,0.025
0.37113405704254765,2.77132816999157,0.49186393882385726,0.05602529264214047,0.1038661858974359,1.2598253528476449,0.0028820025083612037,0.9960526315789473,0.9902597402597403,308,5,4256,8,9107,3,500,scratch_mlp,0.025
0.32378948888097625,2.9746012937739654,0.6840061489687849,0.016907051282051284,0.036137820512820516,1.7973779362408542,0.25932840370680044,0.23815789473684212,0.33766233766233766,308,5,4256,8,9107,4,500,ridge_direct,0.025
0.18934924758537308,0.2958860127345493,0.5527670359531773,0.056626254180602006,0.10684660674470457,1.2434740072057808,0.0,1.0,1.0,308,5,4256,8,9107,4,500,lgbm_direct,0.025
0.17115583698029146,0.27684000017812826,0.4972617056856187,0.056626254180602006,0.10204461921683387,1.2699870630352585,0.0,1.0,1.0,308,5,4256,8,9107,4,500,xgb_direct,0.025
0.4446040437285874,3.6992569430705293,0.5537904124860646,0.05622561315496098,0.10569175898829429,1.2497701642418417,0.017796300167224083,0.9973684210526315,0.9935064935064936,308,5,4256,8,9107,4,500,scratch_mlp,0.025
0.3856469390339261,1.6593475516566314,0.8603520177738928,0.010336538461538461,0.021013621794871793,2.033250280075656,0.07549078525641026,0.3062256335282651,0.2863247863247863,234,3,3216,8,9108,0,500,ridge_direct,0.025
0.24601335949897418,0.18478955729501054,0.8545882502913753,0.0013020833333333333,0.00390625,2.6600674686174592,0.0686698717948718,0.052083333333333336,0.042735042735042736,234,3,3216,8,9108,0,500,lgbm_direct,0.025
0.22551110051210443,0.1732331204571914,0.8244828088578089,0.00078125,0.0023437500000000003,2.8277595484479914,0.05705128205128206,0.03125,0.02564102564102564,234,3,3216,8,9108,0,500,xgb_direct,0.025
0.35676193489480035,1.5891257975245554,0.8233327870046621,0.02490985576923077,0.05221654647435897,1.6237316506232156,0.059144631410256415,0.5225085282651072,0.6196581196581197,234,3,3216,8,9108,0,500,scratch_mlp,0.025
0.3499434438605986,1.75265670672219,0.834604458041958,0.009465144230769232,0.020152243589743588,2.050614664157247,0.0783553685897436,0.2871588693957115,0.2692307692307692,234,3,3216,8,9108,0,2000,ridge_direct,0.025
0.1426576414116374,0.17608606702589572,0.648886400058275,0.009895833333333333,0.020312499999999997,2.0473370755318374,0.02081330128205128,0.2445175438596491,0.26495726495726496,234,3,3216,8,9108,0,2000,lgbm_direct,0.025
0.1332880566666863,0.1710360739904924,0.5727008668414919,0.007231570512820513,0.016085737179487178,2.1422735699916986,0.017888621794871794,0.20778508771929824,0.20512820512820512,234,3,3216,8,9108,0,2000,xgb_direct,0.025
0.2554242017943049,1.1826253191132716,0.798743444055944,0.023237179487179488,0.05272435897435898,1.618993238409255,0.021444310897435898,0.5346003898635477,0.5854700854700855,234,3,3216,8,9108,0,2000,scratch_mlp,0.025
0.3834415913425029,1.4307159796774063,0.8492169289044289,0.007752403846153846,0.01764823717948718,2.1049406532384003,0.08277243589743591,0.22861842105263155,0.2222222222222222,234,3,3216,8,9108,1,500,ridge_direct,0.025
0.1979150303472461,0.18795957726722934,0.7723676063519814,0.010396634615384615,0.02159455128205128,2.0218765921096287,0.04316907051282051,0.3144493177387914,0.2905982905982906,234,3,3216,8,9108,1,500,lgbm_direct,0.025
0.18789952822451506,0.18665809592791446,0.7571232153263403,0.007231570512820513,0.014463141025641026,2.1844897173644737,0.04771634615384616,0.23440545808966862,0.20512820512820512,234,3,3216,8,9108,1,500,xgb_direct,0.025
0.28006442117322106,2.258521761363373,0.7589761800699301,0.0297275641025641,0.0673076923076923,1.496146876216362,0.036538461538461534,0.537280701754386,0.717948717948718,234,3,3216,8,9108,1,500,scratch_mlp,0.025
0.3447641479381658,1.9762494357421805,0.8223075101981352,0.01171875,0.024739583333333336,1.9644393206206094,0.07667267628205128,0.31743421052631576,0.3247863247863248,234,3,3216,8,9108,1,2000,ridge_direct,0.025
0.15352370330784026,0.1726414842801565,0.6686471081002332,0.008814102564102564,0.019230769230769232,2.069901830895051,0.025080128205128206,0.24780701754385967,0.24786324786324787,234,3,3216,8,9108,1,2000,lgbm_direct,0.025
0.1496153794072117,0.1749039744398912,0.6193910256410255,0.006690705128205128,0.01409455128205125,2.1946445866994586,0.022415865384615385,0.2094298245614035,0.19658119658119658,234,3,3216,8,9108,1,2000,xgb_direct,0.025
0.2823483047208919,1.057557933099113,0.8300207604895105,0.022666266025641025,0.051973157051282054,1.6260157067336347,0.04169671474358974,0.441063596491228,0.5598290598290598,234,3,3216,8,9108,1,2000,scratch_mlp,0.025
0.3634269057949413,1.9629461831760664,0.8608000072843822,0.01137820512820513,0.022495993589743593,2.004729367391844,0.07349759615384616,0.3478923001949317,0.32051282051282054,234,3,3216,8,9108,2,500,ridge_direct,0.025
0.3099925537967545,0.20110667960848205,0.9034828452797203,0.00026041666666666666,0.00078125,3.162817965621285,0.09064503205128205,0.010416666666666666,0.008547008547008548,234,3,3216,8,9108,2,500,lgbm_direct,0.025
0.2722760236367354,0.18642169810604395,0.8937181308275057,0.0009114583333333333,0.002734375,2.778042290670178,0.0628104967948718,0.036458333333333336,0.029914529914529916,234,3,3216,8,9108,2,500,xgb_direct,0.025
0.34479028716521887,0.9580121505298892,0.8491613854895105,0.011919070512820512,0.02467948717948718,1.9654776986842621,0.05322516025641026,0.3329373781676413,0.32905982905982906,234,3,3216,8,9108,2,500,scratch_mlp,0.025
0.35068662551362806,2.10766582796796,0.8378414554195803,0.013301282051282053,0.027103365384615385,1.925180899712608,0.0694110576923077,0.38407651072124754,0.36752136752136755,234,3,3216,8,9108,2,2000,ridge_direct,0.025
0.16737222859090872,0.17108613204539497,0.7556809076340327,0.005649038461538461,0.012940705128205127,2.2279865749583676,0.02530048076923077,0.16776315789473684,0.1623931623931624,234,3,3216,8,9108,2,2000,lgbm_direct,0.025
0.1649033026493707,0.16665899354690983,0.7063683712121211,0.0038060897435897435,0.0078125,2.417559016236505,0.027423878205128205,0.11732456140350878,0.1111111111111111,234,3,3216,8,9108,2,2000,xgb_direct,0.025
0.2746545848197366,1.773173534576251,0.8306208114801865,0.0269130608974359,0.061117788461538466,1.5454577663340443,0.02838541666666667,0.5311281676413255,0.6623931623931624,234,3,3216,8,9108,2,2000,scratch_mlp,0.025
0.3434633745382252,1.9926551588392691,0.803859812062937,0.012920673076923076,0.02594150641025641,1.9441031555820778,0.07678285256410257,0.3305921052631579,0.3504273504273504,234,3,3216,8,9108,3,500,ridge_direct,0.025
0.2650277391302671,0.18328653730279412,0.8730505171911421,0.000921474358974359,0.0019631410256410256,2.8840245004138922,0.0652744391025641,0.025219298245614034,0.02564102564102564,234,3,3216,8,9108,3,500,lgbm_direct,0.025
0.2715665903478044,0.17684598200155413,0.8934094551282051,0.0010416666666666667,0.003125,2.7343687865331816,0.062259615384615385,0.041666666666666664,0.03418803418803419,234,3,3216,8,9108,3,500,xgb_direct,0.025
0.4746153438289009,4.102441398297482,0.8664044289044289,0.028124999999999997,0.06354166666666666,1.5257050618508263,0.06705729166666667,0.5197368421052632,0.6837606837606838,234,3,3216,8,9108,3,500,scratch_mlp,0.025
0.3297240082993338,1.9737755465374185,0.8185515005827506,0.011979166666666666,0.024739583333333336,1.9644393206206094,0.06728766025641025,0.35447124756335285,0.3333333333333333,234,3,3216,8,9108,3,2000,ridge_direct,0.025
0.16566348022417676,0.165601686355621,0.7264814612470862,0.002483974358974359,0.00625,2.4977054744123723,0.029787660256410255,0.08771929824561403,0.07692307692307693,234,3,3216,8,9108,3,2000,lgbm_direct,0.025
0.17037041280814735,0.1674663814722315,0.7265069565850816,0.002764423076923077,0.005889423076923077,2.518701512696934,0.03431490384615385,0.0756578947368421,0.07692307692307693,234,3,3216,8,9108,3,2000,xgb_direct,0.025
0.28242681230234723,2.624362270748902,0.8266144012237762,0.0265224358974359,0.06033653846153847,1.551954642356295,0.03543669871794872,0.5021929824561403,0.6495726495726496,234,3,3216,8,9108,3,2000,scratch_mlp,0.025
0.35364939753677227,1.9711938671975517,0.8259934076340327,0.012369791666666668,0.026302083333333334,1.938156216086107,0.06346153846153846,0.3567860623781676,0.34615384615384615,234,3,3216,8,9108,4,500,ridge_direct,0.025
0.2858009884826198,0.20162588491416333,0.8752649694055944,0.006971153846153846,0.015304487179487179,2.162119395935688,0.07091346153846154,0.19736842105263155,0.19658119658119658,234,3,3216,8,9108,4,500,lgbm_direct,0.025
0.24494713756620357,0.1855550058992822,0.853219696969697,0.004607371794871794,0.009815705128205126,2.333318975357378,0.056991185897435896,0.12609649122807018,0.1282051282051282,234,3,3216,8,9108,4,500,xgb_direct,0.025
0.6350541484241887,1.439288842047838,0.9019731570512821,0.021314102564102565,0.04935897435897436,1.6511010217987412,0.14059495192307692,0.4451754385964912,0.5384615384615384,234,3,3216,8,9108,4,500,scratch_mlp,0.025
0.34875454054321375,1.9763134080934368,0.8385808202214453,0.011979166666666666,0.02371093749999999,1.9825128109274393,0.07564102564102564,0.35447124756335285,0.3333333333333333,234,3,3216,8,9108,4,2000,ridge_direct,0.025
0.14797322207391472,0.17335258533720913,0.6757949082167831,0.008693910256410257,0.018068910256410255,2.0953733065964326,0.02497996794871795,0.23135964912280702,0.23931623931623933,234,3,3216,8,9108,4,2000,lgbm_direct,0.025
0.14455953554963452,0.17289428062961834,0.649685861013986,0.008453525641025642,0.018068910256410258,2.0953733065964326,0.02281650641025641,0.19846491228070176,0.2222222222222222,234,3,3216,8,9108,4,2000,xgb_direct,0.025
0.26735621939086096,1.1933893682862236,0.7878796984265735,0.02564102564102564,0.05636318108974348,1.5860570785287695,0.02546073717948718,0.5209856237816765,0.6367521367521367,234,3,3216,8,9108,4,2000,scratch_mlp,0.025
0.3646857416945122,1.978815339898352,0.7534455128205129,0.012119391025641026,0.02514022435897436,1.9575703553732946,0.25346554487179485,0.24136513157894737,0.2785714285714286,280,4,4208,8,9109,0,500,ridge_direct,0.025
0.23847871971984613,0.18970077046632178,0.7748998397435898,0.00234375,0.005729166666666667,2.528401193933849,0.04885817307692308,0.11167723429951691,0.06428571428571428,280,4,4208,8,9109,0,500,lgbm_direct,0.025
