q_log10,rmse_log,coverage_event_equal,p_false_safe,p_false_safe_u95,beta_fs_cons,p_false_unsafe,conditional_miss_event_mean,conditional_miss_pooled,n_unsafe_rows,n_events_with_unsafe,n_test_rows,n_test_events,partition_seed,partition_index,is_original_partition,rep,N,model,n_fit_events
0.17661292860729683,0.17702932135273294,0.6906944787549407,0.00474411231884058,0.009171195652173912,2.3586328860717605,0.021105072463768117,0.3036576949620428,0.32608695652173914,92,3,2992,8,20260613,0,True,1,500,xgb_direct,7
0.3024634003536719,0.90773123490425,0.6779350914031621,0.00625,0.017968750000000002,2.0976338780909223,0.04771286231884058,0.3703703703703704,0.5217391304347826,92,3,2992,8,20260613,0,True,1,500,scratch_mlp,7
0.3169477131919023,0.44620434508332,0.5321213150527009,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.11896512681159419,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,1,2000,ridge_direct,7
0.1269269475317416,0.15872308822745274,0.5646646492094862,0.00552536231884058,0.01105072463768116,2.288619854673742,0.012228260869565218,0.347135955831608,0.391304347826087,92,3,2992,8,20260613,0,True,1,2000,lgbm_direct,7
0.11206996580460293,0.16212246723613297,0.5279247982542818,0.006046195652173913,0.011514945652173912,2.2729384170207,0.009510869565217392,0.42121002990568207,0.43478260869565216,92,3,2992,8,20260613,0,True,1,2000,xgb_direct,7
0.2597435815983635,0.4668331567401005,0.7246968667654808,0.006380208333333334,0.017968750000000002,2.0976338780909223,0.03013473731884058,0.3888888888888889,0.532608695652174,92,3,2992,8,20260613,0,True,1,2000,scratch_mlp,7
0.29736451102702355,0.3762143648121522,0.5497457592226613,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.08198596014492754,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,2,500,ridge_direct,7
0.17188945728101368,0.15709614474243008,0.7294250247035574,0.004483695652173913,0.008763586956521739,2.3754582749226496,0.015466485507246377,0.2891649413388544,0.30434782608695654,92,3,2992,8,20260613,0,True,2,500,lgbm_direct,7
0.15638912974967623,0.15958999123889162,0.695511157773386,0.006046195652173913,0.011056385869565212,2.288425195983824,0.016304347826086956,0.4662985967333793,0.43478260869565216,92,3,2992,8,20260613,0,True,2,500,xgb_direct,7
0.28517878765921534,0.8422673800492516,0.6406594820487483,0.006329257246376812,0.017968750000000002,2.0976338780909223,0.044157608695652176,0.3452380952380953,0.5108695652173914,92,3,2992,8,20260613,0,True,2,500,scratch_mlp,7
0.2962979616591457,0.49982619285308205,0.5017050601119895,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.12964221014492752,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,2,2000,ridge_direct,7
0.12201075694283148,0.16305860947553244,0.486431571146245,0.006046195652173913,0.01105072463768116,2.288619854673742,0.017663043478260868,0.4662985967333793,0.43478260869565216,92,3,2992,8,20260613,0,True,2,2000,lgbm_direct,7
0.11192002975240367,0.16372588556093098,0.5301851737483532,0.004483695652173913,0.008129528985507246,2.4030478907207558,0.016304347826086956,0.33425350816655164,0.30434782608695654,92,3,2992,8,20260613,0,True,2,2000,xgb_direct,7
0.22938228930739823,0.4254909169891912,0.6596333580368907,0.00625,0.017968750000000002,2.0976338780909223,0.02497169384057971,0.3703703703703704,0.5217391304347826,92,3,2992,8,20260613,0,True,2,2000,scratch_mlp,7
0.2903213649413776,0.3770341235291322,0.5239681118247694,0.0016191123188405796,0.0040891077898550605,2.644622262690623,0.08485054347826086,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,3,500,ridge_direct,7
0.15810356394193192,0.16254070920380473,0.7031924201251647,0.006046195652173913,0.0125,2.2414027276049446,0.017663043478260868,0.3761214630779848,0.43478260869565216,92,3,2992,8,20260613,0,True,3,500,lgbm_direct,7
0.1310361027360214,0.1619789783762383,0.562982748682477,0.008129528985507246,0.016666666666666666,2.128045234184984,0.014945652173913044,0.5822406257188866,0.6086956521739131,92,3,2992,8,20260613,0,True,3,500,xgb_direct,7
0.3366960586085841,0.866350905613366,0.6853168231225297,0.005989583333333334,0.017968750000000002,2.0976338780909223,0.06349071557971014,0.3333333333333333,0.5,92,3,2992,8,20260613,0,True,3,500,scratch_mlp,7
0.3055923504875584,0.44682177962455844,0.5220448369565217,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.11510982789855073,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,3,2000,ridge_direct,7
0.1143301852306271,0.15579083880797218,0.5308192317193676,0.005004528985507246,0.009952445652173913,2.3281358482063395,0.01358695652173913,0.31815044858523117,0.34782608695652173,92,3,2992,8,20260613,0,True,3,2000,lgbm_direct,7
0.10216148400208747,0.15607733162397947,0.45036386281291174,0.004483695652173913,0.00859375,2.3826720148424148,0.010869565217391304,0.2891649413388544,0.30434782608695654,92,3,2992,8,20260613,0,True,3,2000,xgb_direct,7
0.22511304465595527,0.622516520415345,0.6628226902173913,0.007059556159420291,0.018359375,2.088877519076817,0.016111865942028986,0.41269841269841273,0.5543478260869565,92,3,2992,8,20260613,0,True,3,2000,scratch_mlp,7
0.2831520643146961,0.5589711004935912,0.4347069540513834,0.001358695652173913,0.004076086956521739,2.645701413211112,0.14876585144927537,0.047619047619047616,0.043478260869565216,92,3,2992,8,20260613,0,True,4,500,ridge_direct,7
0.15547683051807892,0.16525963168292485,0.7037415596179183,0.004483695652173913,0.010065670289855073,2.323890928630689,0.018993432971014496,0.2328042328042328,0.30434782608695654,92,3,2992,8,20260613,0,True,4,500,lgbm_direct,7
0.15442726828201891,0.16323113191961514,0.6977123476613966,0.004512001811594203,0.008242753623188406,2.397985734905772,0.013717164855072463,0.27674258109040717,0.2717391304347826,92,3,2992,8,20260613,0,True,4,500,xgb_direct,7
0.3424596412221437,1.0979672701408714,0.6866456686429513,0.008157835144927537,0.018223505434782607,2.0919050432097674,0.049269701086956524,0.42328042328042326,0.5760869565217391,92,3,2992,8,20260613,0,True,4,500,scratch_mlp,7
0.30099080646775844,0.44394379069196827,0.5212579257246377,0.0016191123188405796,0.004076086956521739,2.645701413211112,0.1119338768115942,0.08465608465608465,0.06521739130434782,92,3,2992,8,20260613,0,True,4,2000,ridge_direct,7
0.11976388823525319,0.15260465884102223,0.5108417737154151,0.002921195652173913,0.005264945652173913,2.557924625917104,0.01598731884057971,0.20220841959972394,0.17391304347826086,92,3,2992,8,20260613,0,True,4,2000,lgbm_direct,7
0.10784154078442665,0.15789380192808578,0.47359910243741765,0.0034420289855072463,0.006217730978260868,2.4995401141678713,0.014628623188405796,0.23119392684610074,0.21739130434782608,92,3,2992,8,20260613,0,True,4,2000,xgb_direct,7
0.22698467648959353,0.5337134242027297,0.6461076457509882,0.005989583333333334,0.017578125,2.1065540881628135,0.024360280797101452,0.3446054750402576,0.5,92,3,2992,8,20260613,0,True,4,2000,scratch_mlp,7
0.24319998819175326,1.3882939293095302,0.5674491914335664,0.009334935897435897,0.02001201923076923,2.05350073568871,0.06387219551282051,0.29526072124756336,0.26495726495726496,234,3,3616,8,9100,1,False,0,500,ridge_direct,7
0.16174943452791268,0.1881246252047817,0.5314091637529138,0.004787660256410257,0.01015625,2.3205248912297582,0.03616786858974359,0.1773879142300195,0.14102564102564102,234,3,3616,8,9100,1,False,0,500,lgbm_direct,7
0.14455391727048772,0.1839547679482537,0.49985613344988344,0.005959535256410257,0.013151041666666669,2.2217222291493135,0.03082932692307692,0.2242629142300195,0.1794871794871795,234,3,3616,8,9100,1,False,0,500,xgb_direct,7
0.27551171464867785,2.4638641444384275,0.7434775641025642,0.01951121794871795,0.0390224358974359,1.762144586222923,0.07035456730769231,0.4254385964912281,0.5,234,3,3616,8,9100,1,False,0,500,scratch_mlp,7
0.2593901431800396,1.6028013632109008,0.6220470935314686,0.012379807692307693,0.02514022435897436,1.9575703553732946,0.06420272435897437,0.3588572124756335,0.3418803418803419,234,3,3616,8,9100,1,False,0,2000,ridge_direct,7
0.10349753094814895,0.17267461360633468,0.4195702214452215,0.008834134615384615,0.01688701923076923,2.122759163226489,0.012099358974358975,0.3051900584795322,0.23931623931623933,234,3,3616,8,9100,1,False,0,2000,lgbm_direct,7
0.0971316063918306,0.1739015325139528,0.3699978146853147,0.01031650641025641,0.02287660256410256,1.9976630275221123,0.009815705128205128,0.25304580896686163,0.26495726495726496,234,3,3616,8,9100,1,False,0,2000,xgb_direct,7
0.21293780819941688,2.1794329599902893,0.6699699519230768,0.01730769230769231,0.03733974358974359,1.7824278505342865,0.03527644230769231,0.40131578947368424,0.452991452991453,234,3,3616,8,9100,1,False,0,2000,scratch_mlp,7
0.24330876632201504,1.8037438003217503,0.6073004079254078,0.012780448717948718,0.025540865384615384,1.9507925304476694,0.0633613782051282,0.3632431773879142,0.3504273504273504,234,3,3616,8,9100,1,False,1,500,ridge_direct,7
0.18028341365740363,0.2001174858781615,0.6634806599650349,0.011227964743589744,0.024048477564102562,1.9765107879974178,0.03715945512820513,0.26288377192982454,0.2948717948717949,234,3,3616,8,9100,1,False,1,500,lgbm_direct,7
0.16982082535147258,0.1852456580829197,0.6866173149766899,0.010256410256410256,0.02275641025641026,1.9998837290996188,0.027934695512820514,0.293859649122807,0.2905982905982906,234,3,3616,8,9100,1,False,1,500,xgb_direct,7
0.2880319792563846,2.250460324880149,0.7405607153263403,0.01937099358974359,0.0430088141025641,1.7167895652676497,0.04844150641025641,0.43146929824561403,0.5,234,3,3616,8,9100,1,False,1,500,scratch_mlp,7
0.24385846213971174,1.4379908447895844,0.5936706002331003,0.010657051282051282,0.022375801282051286,2.006981784556719,0.05667067307692308,0.32486598440545805,0.29914529914529914,234,3,3616,8,9100,1,False,1,2000,ridge_direct,7
0.10934918841485919,0.17378866416322353,0.4450868662587413,0.010576923076923078,0.023076923076923078,1.9939836058885432,0.012960737179487179,0.23684210526315788,0.27350427350427353,234,3,3616,8,9100,1,False,1,2000,lgbm_direct,7
0.10523548373830671,0.17085463164696163,0.41606770833333334,0.007271634615384616,0.015084134615384614,2.1678740700909613,0.01706730769230769,0.1894493177387914,0.18803418803418803,234,3,3616,8,9100,1,False,1,2000,xgb_direct,7
0.19685146892353078,0.7973947708290078,0.6877955638111888,0.02157451923076923,0.04314903846153846,1.7152572268964124,0.021193910256410254,0.48221247563352826,0.5470085470085471,234,3,3616,8,9100,1,False,1,2000,scratch_mlp,7
0.2602093232892271,1.8140294183575212,0.6743504152097901,0.014302884615384617,0.02836638621794872,1.9053639922906915,0.06195913461538461,0.3950414230019493,0.3888888888888889,234,3,3616,8,9100,1,False,2,500,ridge_direct,7
0.18984266630364832,0.1940906092502964,0.6833590107808858,0.011097756410256409,0.02219551282051282,2.010379621411101,0.026983173076923078,0.2576754385964912,0.2905982905982906,234,3,3616,8,9100,1,False,2,500,lgbm_direct,7
0.18100124263269501,0.18382034204166658,0.688166520979021,0.007932692307692307,0.015865384615384615,2.147785880047985,0.02038261217948718,0.17763157894736845,0.20512820512820512,234,3,3616,8,9100,1,False,2,500,xgb_direct,7
0.27280060497601166,2.750277510403021,0.746620592948718,0.03115985576923077,0.06909054487179488,1.4825985984498793,0.038878205128205126,0.6611232943469786,0.7649572649572649,234,3,3616,8,9100,1,False,2,500,scratch_mlp,7
0.24982193357149995,1.4448083328947763,0.5818107153263403,0.010136217948717947,0.02081330128205128,2.037233956287156,0.065625,0.30403265107212474,0.28205128205128205,234,3,3616,8,9100,1,False,2,2000,ridge_direct,7
0.10385945198075763,0.1763361457832932,0.37945804195804195,0.012399839743589743,0.024959935897435892,1.9606499456339186,0.013942307692307691,0.33637914230019494,0.3333333333333333,234,3,3616,8,9100,1,False,2,2000,lgbm_direct,7
0.09580314855707117,0.17742950178989417,0.35881810897435895,0.014923878205128206,0.031490384615384615,1.8593272323421361,0.01422275641025641,0.3791423001949317,0.39316239316239315,234,3,3616,8,9100,1,False,2,2000,xgb_direct,7
0.19401846278908774,0.25467079143945637,0.7267249417249417,0.012890625,0.027766927083333302,1.9146758587564559,0.04202724358974359,0.30196150097465885,0.3333333333333333,234,3,3616,8,9100,1,False,2,2000,scratch_mlp,7
0.24492547904026996,1.9310551185846956,0.6456395687645688,0.0163661858974359,0.03373397435897436,1.828543998082818,0.04736578525641026,0.4251949317738792,0.4358974358974359,234,3,3616,8,9100,1,False,3,500,ridge_direct,7
0.14984426922504257,0.18878034785075376,0.5838958697552448,0.009975961538461538,0.019951923076923075,2.054742877415711,0.026181891025641026,0.23026315789473684,0.2606837606837607,234,3,3616,8,9100,1,False,3,500,lgbm_direct,7
0.12896929606944818,0.18425857395913306,0.46926391317016314,0.008313301282051282,0.017127403846153848,2.117059389939885,0.031991185897435895,0.20449561403508773,0.2222222222222222,234,3,3616,8,9100,1,False,3,500,xgb_direct,7
0.2915052869533361,2.764418228567899,0.75765625,0.024849759615384617,0.05686097756410257,1.581683001595289,0.05529847756410257,0.5009746588693957,0.6153846153846154,234,3,3616,8,9100,1,False,3,500,scratch_mlp,7
0.24674105161011362,1.7299275167713493,0.5904865967365966,0.01298076923076923,0.02596153846153846,1.9437709620524435,0.06260016025641026,0.3654361598440546,0.3547008547008547,234,3,3616,8,9100,1,False,3,2000,ridge_direct,7
0.10659332002797717,0.17326161119480343,0.425229458041958,0.014002403846153845,0.02924679487179487,1.8919804192244827,0.01141826923076923,0.4071637426900585,0.36752136752136755,234,3,3616,8,9100,1,False,3,2000,lgbm_direct,7
0.1003984703495564,0.17202706992244302,0.40603365384615386,0.013481570512820513,0.02911358173076922,1.8939837753604019,0.010096153846153845,0.3330896686159844,0.3504273504273504,234,3,3616,8,9100,1,False,3,2000,xgb_direct,7
0.19803278977981886,1.050301660857434,0.6954501748251748,0.014813701923076922,0.032852564102564104,1.840430028793338,0.03224158653846154,0.364766081871345,0.3803418803418803,234,3,3616,8,9100,1,False,3,2000,scratch_mlp,7
0.2788406285707792,1.231312495554527,0.6280201048951048,0.006169871794871795,0.012239583333333331,2.2495241727430235,0.08826121794871794,0.21521686159844053,0.1794871794871795,234,3,3616,8,9100,1,False,4,500,ridge_direct,7
0.1581818380623834,0.1936574705781585,0.5447062572843823,0.006069711538461538,0.011959134615384615,2.2584395515608393,0.03205128205128205,0.20291179337231968,0.1623931623931624,234,3,3616,8,9100,1,False,4,500,lgbm_direct,7
0.128019268392352,0.1831149393966456,0.455011655011655,0.007732371794871795,0.016065705128205127,2.142772005394995,0.018649839743589743,0.20205896686159844,0.20085470085470086,234,3,3616,8,9100,1,False,4,500,xgb_direct,7
0.264357263921271,2.511157765455701,0.7440444711538461,0.026442307692307696,0.059160657051282026,1.5618585539943535,0.030298477564102564,0.5696881091617934,0.6538461538461539,234,3,3616,8,9100,1,False,4,500,scratch_mlp,7
0.2466406574817257,1.6933144937876945,0.5994800772144522,0.011979166666666666,0.024739583333333336,1.9644393206206094,0.05952524038461539,0.35447124756335285,0.3333333333333333,234,3,3616,8,9100,1,False,4,2000,ridge_direct,7
0.10338568681558469,0.17273882690426376,0.4041546474358974,0.013481570512820513,0.028725961538461537,1.8998567351027755,0.012219551282051282,0.3863304093567252,0.3504273504273504,234,3,3616,8,9100,1,False,4,2000,lgbm_direct,7
0.09722621913905494,0.17365280405068242,0.36742314976689977,0.012419871794871796,0.02606169871794872,1.942113203579429,0.007411858974358974,0.3671418128654971,0.3247863247863248,234,3,3616,8,9100,1,False,4,2000,xgb_direct,7
0.20392136403453787,2.3075872543465232,0.6660629734848484,0.025771233974358973,0.05831330128205128,1.569091575215608,0.020252403846153844,0.5528143274853802,0.6410256410256411,234,3,3616,8,9100,1,False,4,2000,scratch_mlp,7
0.2978461457339612,0.2523571002716481,0.7588638060614963,0.00033967391304347825,0.0010190217391304348,3.0846317114179373,0.02617325205640423,0.03571428571428571,0.03571428571428571,28,1,1840,8,9101,2,False,0,500,ridge_direct,7
0.23145037599272555,0.1640375524141673,0.8157261371425774,0.0,0.0,5.9978070150076865,0.029009988249118684,0.0,0.0,28,1,1840,8,9101,2,False,0,500,lgbm_direct,7
0.20261341550571021,0.1591111270590984,0.6854847544555425,0.001358695652173913,0.004076086956521739,2.645701413211112,0.016634841363102233,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,0,500,xgb_direct,7
0.32234648345048544,0.26277526419933245,0.823972562916177,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.049398838376419896,0.07142857142857142,0.07142857142857142,28,1,1840,8,9101,2,False,0,500,scratch_mlp,7
0.2996885008605128,0.25217782999673805,0.7346029793380338,0.001358695652173913,0.004076086956521739,2.645701413211112,0.021886016451233843,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,0,2000,ridge_direct,7
0.12744135532880785,0.14990486688739246,0.564069232275754,0.001358695652173913,0.004076086956521739,2.645701413211112,0.014431551116333725,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,0,2000,lgbm_direct,7
0.115251427788583,0.1477214219121066,0.5196423325499413,0.001358695652173913,0.004076086956521739,2.645701413211112,0.012558754406580493,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,0,2000,xgb_direct,7
0.21522671339233534,0.18816666520720013,0.7806440951821387,0.0,0.0,5.9978070150076865,0.028036868390129262,0.0,0.0,28,1,1840,8,9101,2,False,0,2000,scratch_mlp,7
0.3419434518982949,0.24123790867206904,0.8652888452311007,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.024511603995299648,0.07142857142857142,0.07142857142857142,28,1,1840,8,9101,2,False,1,500,ridge_direct,7
0.1980695726542172,0.17368179706408604,0.7448470549353701,0.0,0.0,5.9978070150076865,0.031213278495887193,0.0,0.0,28,1,1840,8,9101,2,False,1,500,lgbm_direct,7
0.1902987670381946,0.1604942944626155,0.7577286525656092,0.0,0.0,5.9978070150076865,0.021041421856639247,0.0,0.0,28,1,1840,8,9101,2,False,1,500,xgb_direct,7
0.3005202603183599,0.21667467641008423,0.8844498200646298,0.0,0.0,5.9978070150076865,0.051162235605170386,0.0,0.0,28,1,1840,8,9101,2,False,1,500,scratch_mlp,7
0.3003564936048133,0.25338324253825,0.735569213915002,0.001358695652173913,0.004076086956521739,2.645701413211112,0.021886016451233843,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,1,2000,ridge_direct,7
0.14232302614736225,0.15450810643313992,0.5354956179005093,0.001358695652173913,0.004076086956521739,2.645701413211112,0.015955493537015274,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,1,2000,lgbm_direct,7
0.13450786151475347,0.15427126762517288,0.505139786525656,0.001358695652173913,0.004076086956521739,2.645701413211112,0.016634841363102233,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,1,2000,xgb_direct,7
0.2179402066309959,0.20197406739132195,0.7754850298668233,0.0,0.0,5.9978070150076865,0.02612735017626322,0.0,0.0,28,1,1840,8,9101,2,False,1,2000,scratch_mlp,7
0.30170478532596334,0.2615578928410083,0.7142526867900509,0.001358695652173913,0.004076086956521739,2.645701413211112,0.021206668625146884,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,2,500,ridge_direct,7
0.21414574493885796,0.15633424829963122,0.8163484136310224,0.0,0.0,5.9978070150076865,0.027394242068155113,0.0,0.0,28,1,1840,8,9101,2,False,2,500,lgbm_direct,7
0.1808839258755519,0.15174620824171678,0.6543306893850372,0.0,0.0,5.9978070150076865,0.02070174794359577,0.0,0.0,28,1,1840,8,9101,2,False,2,500,xgb_direct,7
0.2540456490865868,0.2132386213057517,0.795770294751273,0.0,0.0,5.9978070150076865,0.04004480023501763,0.0,0.0,28,1,1840,8,9101,2,False,2,500,scratch_mlp,7
0.3138719056978698,0.25645522513529606,0.7405901145710929,0.001358695652173913,0.004076086956521739,2.645701413211112,0.023244712103407755,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,2,2000,ridge_direct,7
0.14050494113274126,0.1456619515119521,0.6326105317273796,0.0,0.0,5.9978070150076865,0.017148942420681552,0.0,0.0,28,1,1840,8,9101,2,False,2,2000,lgbm_direct,7
0.1275992116694531,0.1443028294525463,0.5843174696435567,0.0,0.0,5.9978070150076865,0.013072855464159813,0.0,0.0,28,1,1840,8,9101,2,False,2,2000,xgb_direct,7
0.2181078317184082,0.1856259300387203,0.7431294065804936,0.0,0.0,5.9978070150076865,0.027228995299647472,0.0,0.0,28,1,1840,8,9101,2,False,2,2000,scratch_mlp,7
0.33286882581638055,0.24893409421754614,0.8223465653153152,0.001358695652173913,0.004076086956521739,2.645701413211112,0.021803393066980023,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,3,500,ridge_direct,7
0.19001386319316582,0.17043398475904517,0.7134708247649824,0.0,0.0,5.9978070150076865,0.024318816098707403,0.0,0.0,28,1,1840,8,9101,2,False,3,500,lgbm_direct,7
0.15810507513331817,0.16394549251185225,0.639927750440658,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.02143617802585194,0.07142857142857142,0.07142857142857142,28,1,1840,8,9101,2,False,3,500,xgb_direct,7
0.3351990400612639,0.23793172659046238,0.8539959116725422,0.0,0.0,5.9978070150076865,0.05812096063454759,0.0,0.0,28,1,1840,8,9101,2,False,3,500,scratch_mlp,7
0.30994741614502574,0.25997237615068847,0.7395698687818253,0.001358695652173913,0.004076086956521739,2.645701413211112,0.023244712103407755,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,3,2000,ridge_direct,7
0.13467538543130742,0.14880063028110718,0.5537771127105366,0.001358695652173913,0.004076086956521739,2.645701413211112,0.01527614571092832,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,3,2000,lgbm_direct,7
0.12302494143731169,0.14468522217915228,0.5240678858206032,0.001358695652173913,0.004076086956521739,2.645701413211112,0.01527614571092832,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,3,2000,xgb_direct,7
0.2277585236689852,0.16729445525897166,0.8456543160007834,0.0,0.0,5.9978070150076865,0.03325132197414806,0.0,0.0,28,1,1840,8,9101,2,False,3,2000,scratch_mlp,7
0.32413271604136806,0.24591848120186005,0.8448897436839014,0.001358695652173913,0.004076086956521739,2.645701413211112,0.025750954759106933,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,4,500,ridge_direct,7
0.20887589262373618,0.18733654536423267,0.6822835573345084,0.0006793478260869565,0.0020380434782608695,2.8722125627246866,0.030368683901292597,0.07142857142857142,0.07142857142857142,28,1,1840,8,9101,2,False,4,500,lgbm_direct,7
0.1728008520029225,0.1754100247101357,0.5440967122013317,0.001358695652173913,0.004076086956521739,2.645701413211112,0.01341252937720329,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,4,500,xgb_direct,7
0.28484938473254307,0.21536409149360997,0.8525189421758715,0.0,0.0,5.9978070150076865,0.042440113347042695,0.0,0.0,28,1,1840,8,9101,2,False,4,500,scratch_mlp,7
0.306611932720557,0.25250372063683263,0.7489846504112809,0.001358695652173913,0.004076086956521739,2.645701413211112,0.021886016451233843,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,4,2000,ridge_direct,7
0.14094734922397323,0.14895758507204906,0.593357079905993,0.001358695652173913,0.004076086956521739,2.645701413211112,0.013917450058754407,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,4,2000,lgbm_direct,7
0.12831860351116964,0.15639568036876159,0.4628763954171563,0.001358695652173913,0.004076086956521739,2.645701413211112,0.01527614571092832,0.14285714285714285,0.14285714285714285,28,1,1840,8,9101,2,False,4,2000,xgb_direct,7
0.23649629358835433,0.2117243894814113,0.7561715077849588,0.0,0.0,5.9978070150076865,0.034701821386604,0.0,0.0,28,1,1840,8,9101,2,False,4,2000,scratch_mlp,7
0.23068889025243466,2.313103045176765,0.682386845980596,0.02137419871794872,0.04875801282051282,1.6570170618584092,0.11766826923076923,0.36001461988304095,0.45357142857142857,280,4,4800,8,9102,3,False,0,500,ridge_direct,7
0.14396659952200697,0.18412377768360258,0.6224692480942481,0.007712339743589743,0.016045673076923075,2.1432709737132196,0.03775987525987526,0.3231609935163997,0.2,280,4,4800,8,9102,3,False,0,500,lgbm_direct,7
0.09077944168338492,0.18761324844270846,0.340109689015939,0.015905448717948717,0.027924679487179492,1.9122092591307587,0.005799278846153846,0.5562865497076024,0.37857142857142856,280,4,4800,8,9102,3,False,0,500,xgb_direct,7
0.29302225022578865,3.0419409314598695,0.6162404170997922,0.04646434294871794,0.09967948717948719,1.2833800083688918,0.02208939708939709,0.9305555555555556,0.9821428571428571,280,4,4800,8,9102,3,False,0,500,scratch_mlp,7
0.2560159507486812,2.453187776206131,0.7013659151940401,0.02251602564102564,0.05232371794871794,1.6227285946461802,0.15626001602564102,0.34375,0.4714285714285714,280,4,4800,8,9102,3,False,1,500,ridge_direct,7
0.1359824726918415,0.20384979360126343,0.5483494131150382,0.02256610576923077,0.04383012820512821,1.7078711338082513,0.010506810897435897,0.523087894101195,0.5035714285714286,280,4,4800,8,9102,3,False,1,500,lgbm_direct,7
0.11032345025361057,0.19769315190617157,0.45858811936936933,0.019300881410256408,0.03391426282051282,1.8261443210372192,0.007855812543312543,0.5781081156242055,0.44285714285714284,280,4,4800,8,9102,3,False,1,500,xgb_direct,7
