protocol,model,model_label,threshold_idr,cost_ratio_false_safe,event_count,true_exceed_rate,false_safe_rate,false_unsafe_rate,expected_loss
event-disjoint target,pretrained_finetune,MLP finetune,0.005,2,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.23405748663101603
event-disjoint target,pretrained_finetune,MLP finetune,0.005,5,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.2509024064171123
event-disjoint target,pretrained_finetune,MLP finetune,0.005,10,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.27897727272727274
event-disjoint target,pretrained_finetune,MLP finetune,0.005,25,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.363201871657754
event-disjoint target,pretrained_finetune,MLP finetune,0.005,50,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.5035762032085561
event-disjoint target,pretrained_finetune,MLP finetune,0.005,100,187,0.09959893048128342,0.005614973262032086,0.22282754010695188,0.7843248663101604
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,1,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.17934491978609626
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,2,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.18760026737967914
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,5,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.21236631016042784
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,10,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.25364304812834226
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,25,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.3774732620320856
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,50,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.5838569518716578
event-disjoint target,pretrained_finetune,MLP finetune,0.0075,100,187,0.053475935828877004,0.008255347593582887,0.17108957219251336,0.9966243315508022
event-disjoint target,pretrained_finetune,MLP finetune,0.01,1,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.13502673796791445
event-disjoint target,pretrained_finetune,MLP finetune,0.01,2,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.14405080213903743
event-disjoint target,pretrained_finetune,MLP finetune,0.01,5,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.1711229946524064
event-disjoint target,pretrained_finetune,MLP finetune,0.01,10,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.2162433155080214
event-disjoint target,pretrained_finetune,MLP finetune,0.01,25,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.3516042780748663
event-disjoint target,pretrained_finetune,MLP finetune,0.01,50,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,0.5772058823529411
event-disjoint target,pretrained_finetune,MLP finetune,0.01,100,187,0.03074866310160428,0.009024064171122994,0.12600267379679145,1.0284090909090908
event-disjoint target,pretrained_finetune,MLP finetune,0.015,1,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.0759692513368984
event-disjoint target,pretrained_finetune,MLP finetune,0.015,2,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.07767379679144386
event-disjoint target,pretrained_finetune,MLP finetune,0.015,5,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.0827874331550802
event-disjoint target,pretrained_finetune,MLP finetune,0.015,10,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.09131016042780749
event-disjoint target,pretrained_finetune,MLP finetune,0.015,25,187,0.0053475935828877,0.0017045454545454545,0.07426470588235294,0.1168783422459893
