p_false_safe,p_false_safe_upper95,beta_false_safe,beta_false_safe_cons,p_false_unsafe,p_false_unsafe_upper95,rmse_log,q_value_log,event_count,test_rows,analysis,model,model_label,target_label_budget,rep,interval_level,calibration_residuals
0.005004528985507246,0.009635416666666667,2.5755162164077516,2.34025003962409,0.009510869565217392,0.028532608695652176,0.15774071066213416,0.1180830013899676,8,2992,interval widening at N=2000,lgbm_direct,LGBM direct,2000,9,0.9,1000
0.00396286231884058,0.0076086956521739125,2.655217676011932,2.427163616442105,0.014945652173913044,0.044836956521739135,0.15774071066213416,0.147167139507172,8,2992,interval widening at N=2000,lgbm_direct,LGBM direct,2000,9,0.95,1000
0.0034420289855072463,0.0068274456521739135,2.7024014928479474,2.466216132873175,0.016304347826086956,0.048913043478260865,0.15774071066213416,0.170215136942156,8,2992,interval widening at N=2000,lgbm_direct,LGBM direct,2000,9,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.1197463768115942,0.24031929347826086,0.48257204015670757,0.2934245494446266,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,0,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.1499377264492754,0.29544270833333336,0.48257204015670757,0.39421858091784,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,0,0.95,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.16155457427536232,0.310546875,0.48257204015670757,0.4416332600107657,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,0,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.12469429347826086,0.24938858695652172,0.48017852238614067,0.300207559343923,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,1,0.9,1000
0.00026041666666666666,0.00078125,3.46980655516156,3.1628179656212856,0.1432404891304348,0.284375,0.48017852238614067,0.3739845496312077,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,1,0.95,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.1610054347826087,0.3220108695652174,0.48017852238614067,0.4401161453560087,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,1,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.1220901268115942,0.2484375,0.47935971686398104,0.2895006400523752,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,2,0.9,1000
0.0006000905797101449,0.0012794384057971014,3.2388370617337943,3.016290849381997,0.13524116847826087,0.2733072916666667,0.47935971686398104,0.3486607414480371,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,2,0.95,1000
0.0,0.0,5.9978070150076865,5.9978070150076865,0.16085824275362318,0.30513388813405756,0.47935971686398104,0.4243122231821457,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,2,0.975,1000
0.0016191123188405796,0.004076086956521739,2.944169628560668,2.645701413211112,0.12807971014492753,0.2568410326086956,0.4887788974981997,0.2956854612526514,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,3,0.9,1000
0.0009397644927536231,0.0020380434782608695,3.1086363492414915,2.872212562724687,0.14389153079710146,0.28346354166666665,0.4887788974981997,0.3585012968534664,8,2992,interval widening at N=2000,ridge_direct,Ridge direct,2000,3,0.95,1000
